GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD04,HD01_VD05,HD01_VD06
0500000US48179,48179,"Gray County, Texas",17629,10600,433,10167,7029
0500000US48181,48181,"Grayson County, Texas",96332,60402,5168,55234,35930
0500000US48183,48183,"Gregg County, Texas",94675,61831,4050,57781,32844
0500000US48185,48185,"Grimes County, Texas",21419,10932,711,10221,10487
0500000US48187,48187,"Guadalupe County, Texas",107238,73128,5178,67950,34110
0500000US48189,48189,"Hale County, Texas",26836,17286,1060,16226,9550
0500000US48191,48191,"Hall County, Texas",2623,1497,60,1437,1126
0500000US48193,48193,"Hamilton County, Texas",6816,3745,367,3378,3071
0500000US48195,48195,"Hansford County, Texas",4094,2803,189,2614,1291
0500000US48197,48197,"Hardeman County, Texas",3201,1871,158,1713,1330
0500000US48199,48199,"Hardin County, Texas",42623,26360,2734,23626,16263
0500000US48201,48201,"Harris County, Texas",3218390,2222141,169658,2052483,996249
0500000US48203,48203,"Harrison County, Texas",51981,32309,2643,29666,19672
0500000US48205,48205,"Hartley County, Texas",4991,2582,115,2467,2409
0500000US48207,48207,"Haskell County, Texas",4885,2837,366,2471,2048
0500000US48209,48209,"Hays County, Texas",133723,96046,7575,88471,37677
0500000US48211,48211,"Hemphill County, Texas",2949,2133,130,2003,816
0500000US48213,48213,"Henderson County, Texas",63102,34623,2194,32429,28479
0500000US48215,48215,"Hidalgo County, Texas",560891,329059,23902,305157,231832
0500000US48217,48217,"Hill County, Texas",27509,16387,989,15398,11122
0500000US48219,48219,"Hockley County, Texas",17760,11949,745,11204,5811
0500000US48221,48221,"Hood County, Texas",42885,24964,1734,23230,17921
0500000US48223,48223,"Hopkins County, Texas",27423,17108,1446,15662,10315
0500000US48225,48225,"Houston County, Texas",19105,8995,660,8335,10110
0500000US48227,48227,"Howard County, Texas",28637,15568,1161,14407,13069
0500000US48229,48229,"Hudspeth County, Texas",2564,1352,77,1275,1212
0500000US48231,48231,"Hunt County, Texas",68228,42581,3316,39265,25647
0500000US48233,48233,"Hutchinson County, Texas",16897,10443,868,9575,6454
0500000US48235,48235,"Irion County, Texas",1271,842,44,798,429
0500000US48237,48237,"Jack County, Texas",7287,3922,457,3465,3365
0500000US48239,48239,"Jackson County, Texas",11046,6599,429,6170,4447
0500000US48241,48241,"Jasper County, Texas",27850,14204,2058,12146,13646
0500000US48243,48243,"Jeff Davis County, Texas",1960,1198,58,1140,762
0500000US48245,48245,"Jefferson County, Texas",199470,120427,17897,102530,79043
0500000US48247,48247,"Jim Hogg County, Texas",4090,2309,237,2072,1781
0500000US48249,48249,"Jim Wells County, Texas",30880,18806,1957,16849,12074
0500000US48251,48251,"Johnson County, Texas",117234,76072,5373,70699,41162
0500000US48253,48253,"Jones County, Texas",16932,7031,599,6432,9901
0500000US48255,48255,"Karnes County, Texas",12199,5756,354,5402,6443
0500000US48257,48257,"Kaufman County, Texas",80348,54639,3979,50660,25709
0500000US48259,48259,"Kendall County, Texas",28618,18487,1851,16636,10131
0500000US48261,48261,"Kenedy County, Texas",373,209,8,201,164
0500000US48263,48263,"Kent County, Texas",679,467,14,453,212
0500000US48265,48265,"Kerr County, Texas",41116,23153,2112,21041,17963
0500000US48267,48267,"Kimble County, Texas",3896,2421,320,2101,1475
0500000US48269,48269,"King County, Texas",265,206,17,189,59
0500000US48271,48271,"Kinney County, Texas",2844,1370,58,1312,1474
0500000US48273,48273,"Kleberg County, Texas",25103,16241,1367,14874,8862
0500000US48275,48275,"Knox County, Texas",2910,1731,99,1632,1179
0500000US48277,48277,"Lamar County, Texas",39182,23806,1878,21928,15376
0500000US48279,48279,"Lamb County, Texas",10266,6664,515,6149,3602
0500000US48281,48281,"Lampasas County, Texas",15687,9809,743,9066,5878
0500000US48283,48283,"La Salle County, Texas",5215,2790,310,2480,2425
0500000US48285,48285,"Lavaca County, Texas",15411,9425,473,8952,5986
0500000US48287,48287,"Lee County, Texas",13219,8357,1176,7181,4862
0500000US48289,48289,"Leon County, Texas",13450,7895,610,7285,5555
0500000US48291,48291,"Liberty County, Texas",59859,32518,2442,30076,27341
0500000US48293,48293,"Limestone County, Texas",18754,10905,863,10042,7849
0500000US48295,48295,"Lipscomb County, Texas",2567,1808,160,1648,759
0500000US48297,48297,"Live Oak County, Texas",9645,4890,323,4567,4755
0500000US48299,48299,"Llano County, Texas",16611,8632,607,8025,7979
0500000US48301,48301,"Loving County, Texas",81,57,0,57,24
0500000US48303,48303,"Lubbock County, Texas",224360,163361,13809,149552,60999
0500000US48305,48305,"Lynn County, Texas",4407,2954,145,2809,1453
0500000US48307,48307,"McCulloch County, Texas",6475,4143,468,3675,2332
0500000US48309,48309,"McLennan County, Texas",186481,121903,8660,113243,64578
0500000US48311,48311,"McMullen County, Texas",565,438,65,373,127
0500000US48313,48313,"Madison County, Texas",11311,4604,368,4236,6707
0500000US48315,48315,"Marion County, Texas",8614,4426,300,4126,4188
0500000US48317,48317,"Martin County, Texas",3756,2567,120,2447,1189
0500000US48319,48319,"Mason County, Texas",3426,2170,201,1969,1256
0500000US48321,48321,"Matagorda County, Texas",28400,17076,1279,15797,11324
0500000US48323,48323,"Maverick County, Texas",39514,23844,977,22867,15670
0500000US48325,48325,"Medina County, Texas",36920,21765,1455,20310,15155
0500000US48327,48327,"Menard County, Texas",1638,939,24,915,699
0500000US48329,48329,"Midland County, Texas",109737,80427,5776,74651,29310
0500000US48331,48331,"Milam County, Texas",18942,11027,1127,9900,7915
0500000US48333,48333,"Mills County, Texas",3748,2044,111,1933,1704
0500000US48335,48335,"Mitchell County, Texas",7625,3213,302,2911,4412
0500000US48337,48337,"Montague County, Texas",15569,9165,472,8693,6404
0500000US48339,48339,"Montgomery County, Texas",369420,248462,21671,226791,120958
0500000US48341,48341,"Moore County, Texas",15878,11705,687,11018,4173
0500000US48343,48343,"Morris County, Texas",10235,5484,358,5126,4751
0500000US48345,48345,"Motley County, Texas",932,598,45,553,334
0500000US48347,48347,"Nacogdoches County, Texas",51526,32465,2400,30065,19061
0500000US48349,48349,"Navarro County, Texas",36778,23290,2278,21012,13488
0500000US48351,48351,"Newton County, Texas",11553,5988,1551,4437,5565
0500000US48353,48353,"Nolan County, Texas",11632,7210,616,6594,4422
0500000US48355,48355,"Nueces County, Texas",269623,180575,12066,168509,89048
0500000US48357,48357,"Ochiltree County, Texas",7488,5352,424,4928,2136
0500000US48359,48359,"Oldham County, Texas",1553,979,38,941,574
0500000US48361,48361,"Orange County, Texas",64794,39620,10298,29322,25174
0500000US48363,48363,"Palo Pinto County, Texas",21993,13267,2433,10834,8726
0500000US48365,48365,"Panola County, Texas",18429,11408,535,10873,7021
0500000US48367,48367,"Parker County, Texas",93842,61142,6200,54942,32700
0500000US48369,48369,"Parmer County, Texas",7440,5225,304,4921,2215
0500000US48371,48371,"Pecos County, Texas",12283,6990,459,6531,5293
0500000US48373,48373,"Polk County, Texas",37292,18457,1408,17049,18835
0500000US48375,48375,"Potter County, Texas",91504,59163,4092,55071,32341
0500000US48377,48377,"Presidio County, Texas",5597,3325,152,3173,2272
0500000US48379,48379,"Rains County, Texas",8943,5174,467,4707,3769
0500000US48381,48381,"Randall County, Texas",97219,70408,4375,66033,26811
0500000US48383,48383,"Reagan County, Texas",2639,1780,68,1712,859
0500000US48385,48385,"Real County, Texas",2889,1288,106,1182,1601
0500000US48387,48387,"Red River County, Texas",10272,5282,316,4966,4990
0500000US48389,48389,"Reeves County, Texas",11185,6143,511,5632,5042
0500000US48391,48391,"Refugio County, Texas",5860,3549,212,3337,2311
0500000US48393,48393,"Roberts County, Texas",709,464,33,431,245
0500000US48395,48395,"Robertson County, Texas",12879,7366,507,6859,5513
0500000US48397,48397,"Rockwall County, Texas",61904,44310,3056,41254,17594
0500000US48399,48399,"Runnels County, Texas",8147,4685,304,4381,3462
0500000US48401,48401,"Rusk County, Texas",43223,25658,1859,23799,17565
0500000US48403,48403,"Sabine County, Texas",8608,3511,318,3193,5097
0500000US48405,48405,"San Augustine County, Texas",7338,2830,447,2383,4508
0500000US48407,48407,"San Jacinto County, Texas",21265,11879,1007,10872,9386
0500000US48409,48409,"San Patricio County, Texas",49694,31490,1910,29580,18204
0500000US48411,48411,"San Saba County, Texas",4806,2728,179,2549,2078
0500000US48413,48413,"Schleicher County, Texas",2402,1665,45,1620,737
0500000US48415,48415,"Scurry County, Texas",13251,7937,391,7546,5314
0500000US48417,48417,"Shackelford County, Texas",2641,1712,336,1376,929
0500000US48419,48419,"Shelby County, Texas",19579,11609,873,10736,7970
0500000US48421,48421,"Sherman County, Texas",2301,1538,157,1381,763
0500000US48423,48423,"Smith County, Texas",166594,107419,6953,100466,59175
0500000US48425,48425,"Somervell County, Texas",6773,4237,229,4008,2536
0500000US48427,48427,"Starr County, Texas",43808,24453,1437,23016,19355
0500000US48429,48429,"Stephens County, Texas",7554,4477,977,3500,3077
0500000US48431,48431,"Sterling County, Texas",1028,636,16,620,392
0500000US48433,48433,"Stonewall County, Texas",1048,629,31,598,419
0500000US48435,48435,"Sutton County, Texas",3056,2068,244,1824,988
0500000US48437,48437,"Swisher County, Texas",5988,3238,154,3084,2750
0500000US48439,48439,"Tarrant County, Texas",1418819,998406,66811,931595,420413
0500000US48441,48441,"Taylor County, Texas",104202,71449,5026,66423,32753
0500000US48443,48443,"Terrell County, Texas",707,389,3,386,318
0500000US48445,48445,"Terry County, Texas",9630,5960,583,5377,3670
0500000US48447,48447,"Throckmorton County, Texas",1311,782,82,700,529
0500000US48449,48449,"Titus County, Texas",23994,15286,1057,14229,8708
0500000US48451,48451,"Tom Green County, Texas",89613,60657,3816,56841,28956
0500000US48453,48453,"Travis County, Texas",861199,642419,58646,583773,218780
0500000US48455,48455,"Trinity County, Texas",11795,5617,386,5231,6178
0500000US48457,48457,"Tyler County, Texas",17833,8376,493,7883,9457
0500000US48459,48459,"Upshur County, Texas",31333,18859,1451,17408,12474
0500000US48461,48461,"Upton County, Texas",2454,1550,60,1490,904
0500000US48463,48463,"Uvalde County, Texas",20061,12038,1781,10257,8023
0500000US48465,48465,"Val Verde County, Texas",36193,22880,1407,21473,13313
0500000US48467,48467,"Van Zandt County, Texas",41690,23436,1720,21716,18254
0500000US48469,48469,"Victoria County, Texas",68501,45611,2713,42898,22890
0500000US48471,48471,"Walker County, Texas",59288,25343,1464,23879,33945
0500000US48473,48473,"Waller County, Texas",35397,22459,2431,20028,12938
0500000US48475,48475,"Ward County, Texas",8255,5050,366,4684,3205
0500000US48477,48477,"Washington County, Texas",27518,16393,1164,15229,11125
0500000US48479,48479,"Webb County, Texas",179164,107377,6040,101337,71787
0500000US48481,48481,"Wharton County, Texas",31423,20165,1399,18766,11258
0500000US48483,48483,"Wheeler County, Texas",4275,2907,76,2831,1368
0500000US48485,48485,"Wichita County, Texas",104867,67947,4455,63492,36920
0500000US48487,48487,"Wilbarger County, Texas",10384,6677,486,6191,3707
0500000US48489,48489,"Willacy County, Texas",16940,7132,616,6516,9808
0500000US48491,48491,"Williamson County, Texas",342725,248810,20868,227942,93915
0500000US48493,48493,"Wilson County, Texas",34703,23034,1516,21518,11669
0500000US48495,48495,"Winkler County, Texas",5487,3607,265,3342,1880
0500000US48497,48497,"Wise County, Texas",46700,30255,2111,28144,16445
0500000US48499,48499,"Wood County, Texas",34916,18160,1279,16881,16756
0500000US48501,48501,"Yoakum County, Texas",5765,3967,154,3813,1798
0500000US48503,48503,"Young County, Texas",14392,9150,1076,8074,5242
0500000US48505,48505,"Zapata County, Texas",9868,5945,453,5492,3923
0500000US48507,48507,"Zavala County, Texas",8690,5357,317,5040,3333
0500000US49001,49001,"Beaver County, Utah",4568,3038,116,2922,1530
0500000US49003,49003,"Box Elder County, Utah",35647,23759,1306,22453,11888
0500000US49005,49005,"Cache County, Utah",83141,61311,4192,57119,21830
0500000US49007,49007,"Carbon County, Utah",16027,10488,597,9891,5539
0500000US49009,49009,"Daggett County, Utah",604,360,27,333,244
0500000US49011,49011,"Davis County, Utah",220689,159912,9239,150673,60777
0500000US49013,49013,"Duchesne County, Utah",13524,8613,316,8297,4911
0500000US49015,49015,"Emery County, Utah",7806,4765,111,4654,3041
0500000US49017,49017,"Garfield County, Utah",3957,2508,101,2407,1449
0500000US49019,49019,"Grand County, Utah",7529,5404,144,5260,2125
0500000US49021,49021,"Iron County, Utah",34477,22019,1384,20635,12458
0500000US49023,49023,"Juab County, Utah",7067,4921,173,4748,2146
0500000US49025,49025,"Kane County, Utah",5668,3633,281,3352,2035
0500000US49027,49027,"Millard County, Utah",9115,6184,299,5885,2931
0500000US49029,49029,"Morgan County, Utah",6827,4547,193,4354,2280
0500000US49031,49031,"Piute County, Utah",1524,821,60,761,703
0500000US49033,49033,"Rich County, Utah",1555,889,61,828,666
0500000US49035,49035,"Salt Lake County, Utah",788100,575331,36079,539252,212769
0500000US49037,49037,"San Juan County, Utah",10590,5465,1161,4304,5125
0500000US49039,49039,"Sanpete County, Utah",21128,12583,850,11733,8545
0500000US49041,49041,"Sevier County, Utah",15055,9613,520,9093,5442
0500000US49043,49043,"Summit County, Utah",28825,22161,959,21202,6664
0500000US49045,49045,"Tooele County, Utah",40952,28757,1475,27282,12195
0500000US49047,49047,"Uintah County, Utah",24075,16541,939,15602,7534
0500000US49049,49049,"Utah County, Utah",368332,268354,19701,248653,99978
0500000US49051,49051,"Wasatch County, Utah",17915,13092,714,12378,4823
0500000US49053,49053,"Washington County, Utah",106845,63169,5753,57416,43676
0500000US49055,49055,"Wayne County, Utah",2037,1418,83,1335,619
0500000US49057,49057,"Weber County, Utah",174012,121291,7162,114129,52721
0500000US50001,50001,"Addison County, Vermont",30775,22918,1164,21754,7857
0500000US50003,50003,"Bennington County, Vermont",30456,20474,1488,18986,9982
0500000US50005,50005,"Caledonia County, Vermont",25442,17079,795,16284,8363
0500000US50007,50007,"Chittenden County, Vermont",131918,102231,5410,96821,29687
0500000US50009,50009,"Essex County, Vermont",5210,3188,155,3033,2022
0500000US50011,50011,"Franklin County, Vermont",38124,27806,1418,26388,10318
0500000US50013,50013,"Grand Isle County, Vermont",5820,4283,267,4016,1537
0500000US50015,50015,"Lamoille County, Vermont",20044,14312,1147,13165,5732
0500000US50017,50017,"Orange County, Vermont",23832,17397,952,16445,6435
0500000US50019,50019,"Orleans County, Vermont",22303,14160,636,13524,8143
0500000US50021,50021,"Rutland County, Vermont",50986,34703,2239,32464,16283
0500000US50023,50023,"Washington County, Vermont",48887,35928,2279,33649,12959
0500000US50025,50025,"Windham County, Vermont",36722,25742,1601,24141,10980
0500000US50027,50027,"Windsor County, Vermont",46892,32223,1951,30272,14669
0500000US51001,51001,"Accomack County, Virginia",26952,15747,823,14924,11205
0500000US51003,51003,"Albemarle County, Virginia",82748,54762,4005,50757,27986
0500000US51005,51005,"Alleghany County, Virginia",13288,7559,719,6840,5729
0500000US51007,51007,"Amelia County, Virginia",10395,6178,456,5722,4217
0500000US51009,51009,"Amherst County, Virginia",26625,16593,1189,15404,10032
0500000US51011,51011,"Appomattox County, Virginia",12246,7038,317,6721,5208
0500000US51013,51013,"Arlington County, Virginia",187104,151011,10811,140200,36093
0500000US51015,51015,"Augusta County, Virginia",60497,39136,3421,35715,21361
0500000US51017,51017,"Bath County, Virginia",3893,2466,247,2219,1427
0500000US51019,51019,"Bedford County, Virginia",61455,39819,3152,36667,21636
0500000US51021,51021,"Bland County, Virginia",5778,2916,282,2634,2862
0500000US51023,51023,"Botetourt County, Virginia",26992,17823,1526,16297,9169
0500000US51025,51025,"Brunswick County, Virginia",14284,7272,957,6315,7012
0500000US51027,51027,"Buchanan County, Virginia",20077,8464,563,7901,11613
0500000US51029,51029,"Buckingham County, Virginia",14092,7020,804,6216,7072
0500000US51031,51031,"Campbell County, Virginia",44843,27952,2064,25888,16891
0500000US51033,51033,"Caroline County, Virginia",23002,15162,1125,14037,7840
0500000US51035,51035,"Carroll County, Virginia",24695,14044,1476,12568,10651
0500000US51036,51036,"Charles City County, Virginia",6084,3595,383,3212,2489
0500000US51037,51037,"Charlotte County, Virginia",9955,5477,348,5129,4478
0500000US51041,51041,"Chesterfield County, Virginia",253066,178963,18178,160785,74103
0500000US51043,51043,"Clarke County, Virginia",11627,7676,675,7001,3951
0500000US51045,51045,"Craig County, Virginia",4006,2361,96,2265,1645
0500000US51047,51047,"Culpeper County, Virginia",36997,24386,2181,22205,12611
0500000US51049,51049,"Cumberland County, Virginia",8034,5078,450,4628,2956
0500000US51051,51051,"Dickenson County, Virginia",12787,5724,407,5317,7063
0500000US51053,51053,"Dinwiddie County, Virginia",22806,13804,1150,12654,9002
0500000US51057,51057,"Essex County, Virginia",9147,5582,593,4989,3565
0500000US51059,51059,"Fairfax County, Virginia",877264,659813,46781,613032,217451
0500000US51061,51061,"Fauquier County, Virginia",52538,37296,2938,34358,15242
0500000US51063,51063,"Floyd County, Virginia",12592,8156,902,7254,4436
0500000US51065,51065,"Fluvanna County, Virginia",20859,13207,1096,12111,7652
0500000US51067,51067,"Franklin County, Virginia",46357,28512,2007,26505,17845
0500000US51069,51069,"Frederick County, Virginia",63278,44119,3494,40625,19159
0500000US51071,51071,"Giles County, Virginia",13820,8262,465,7797,5558
0500000US51073,51073,"Gloucester County, Virginia",30323,19983,2023,17960,10340
0500000US51075,51075,"Goochland County, Virginia",17882,11338,1111,10227,6544
0500000US51077,51077,"Grayson County, Virginia",12912,6728,592,6136,6184
0500000US51079,51079,"Greene County, Virginia",14653,9626,607,9019,5027
0500000US51081,51081,"Greensville County, Virginia",10147,4198,324,3874,5949
0500000US51083,51083,"Halifax County, Virginia",28894,15742,1295,14447,13152
0500000US51085,51085,"Hanover County, Virginia",79935,56849,4407,52442,23086
0500000US51087,51087,"Henrico County, Virginia",248450,176822,15686,161136,71628
0500000US51089,51089,"Henry County, Virginia",43401,24367,2363,22004,19034
0500000US51091,51091,"Highland County, Virginia",2007,1140,83,1057,867
0500000US51093,51093,"Isle of Wight County, Virginia",28830,18937,1292,17645,9893
0500000US51095,51095,"James City County, Virginia",56990,35467,2972,32495,21523
0500000US51097,51097,"King and Queen County, Virginia",5863,3619,343,3276,2244
0500000US51099,51099,"King George County, Virginia",18658,13413,713,12700,5245
0500000US51101,51101,"King William County, Virginia",12565,8696,522,8174,3869
0500000US51103,51103,"Lancaster County, Virginia",9726,5428,240,5188,4298
0500000US51105,51105,"Lee County, Virginia",21130,9535,754,8781,11595
0500000US51107,51107,"Loudoun County, Virginia",247246,194508,15282,179226,52738
0500000US51109,51109,"Louisa County, Virginia",27349,17801,1501,16300,9548
0500000US51111,51111,"Lunenburg County, Virginia",10451,5177,396,4781,5274
0500000US51113,51113,"Madison County, Virginia",10689,6914,654,6260,3775
0500000US51115,51115,"Mathews County, Virginia",7578,4264,316,3948,3314
0500000US51117,51117,"Mecklenburg County, Virginia",26462,13917,1040,12877,12545
0500000US51119,51119,"Middlesex County, Virginia",9332,5372,368,5004,3960
0500000US51121,51121,"Montgomery County, Virginia",82526,58414,4490,53924,24112
0500000US51125,51125,"Nelson County, Virginia",12382,7484,714,6770,4898
0500000US51127,51127,"New Kent County, Virginia",15546,11172,802,10370,4374
0500000US51131,51131,"Northampton County, Virginia",10114,5495,319,5176,4619
0500000US51133,51133,"Northumberland County, Virginia",10657,5587,383,5204,5070
0500000US51135,51135,"Nottoway County, Virginia",12888,6770,470,6300,6118
0500000US51137,51137,"Orange County, Virginia",27589,17017,1237,15780,10572
0500000US51139,51139,"Page County, Virginia",19667,11923,907,11016,7744
0500000US51141,51141,"Patrick County, Virginia",15354,7752,973,6779,7602
0500000US51143,51143,"Pittsylvania County, Virginia",51510,30956,3049,27907,20554
0500000US51145,51145,"Powhatan County, Virginia",23305,14494,1248,13246,8811
0500000US51147,51147,"Prince Edward County, Virginia",19766,12229,1277,10952,7537
0500000US51149,51149,"Prince George County, Virginia",29729,18657,1910,16747,11072
0500000US51153,51153,"Prince William County, Virginia",319522,243380,19412,223968,76142
0500000US51155,51155,"Pulaski County, Virginia",28959,17295,1680,15615,11664
0500000US51157,51157,"Rappahannock County, Virginia",6226,3967,333,3634,2259
0500000US51159,51159,"Richmond County, Virginia",7710,3364,387,2977,4346
0500000US51161,51161,"Roanoke County, Virginia",76024,50509,3950,46559,25515
0500000US51163,51163,"Rockbridge County, Virginia",18712,11101,983,10118,7611
0500000US51165,51165,"Rockingham County, Virginia",61515,42054,3310,38744,19461
0500000US51167,51167,"Russell County, Virginia",23451,11694,507,11187,11757
0500000US51169,51169,"Scott County, Virginia",18949,9935,877,9058,9014
0500000US51171,51171,"Shenandoah County, Virginia",34174,21898,1755,20143,12276
0500000US51173,51173,"Smyth County, Virginia",26095,14621,1386,13235,11474
0500000US51175,51175,"Southampton County, Virginia",15174,9800,969,8831,5374
0500000US51177,51177,"Spotsylvania County, Virginia",97134,67158,4216,62942,29976
0500000US51179,51179,"Stafford County, Virginia",102020,74701,5060,69641,27319
0500000US51181,51181,"Surry County, Virginia",5715,3610,226,3384,2105
0500000US51183,51183,"Sussex County, Virginia",10153,5573,662,4911,4580
0500000US51185,51185,"Tazewell County, Virginia",36557,19337,1373,17964,17220
0500000US51187,51187,"Warren County, Virginia",30363,20834,1886,18948,9529
0500000US51191,51191,"Washington County, Virginia",45518,27514,1699,25815,18004
0500000US51193,51193,"Westmoreland County, Virginia",14580,8576,747,7829,6004
0500000US51195,51195,"Wise County, Virginia",33562,17013,775,16238,16549
0500000US51197,51197,"Wythe County, Virginia",23895,14405,1467,12938,9490
0500000US51199,51199,"York County, Virginia",51669,35511,2554,32957,16158
0500000US51510,51510,"Alexandria city, Virginia",122705,98242,5994,92248,24463
0500000US51520,51520,"Bristol city, Virginia",14426,8224,469,7755,6202
0500000US51530,51530,"Buena Vista city, Virginia",5519,3390,119,3271,2129
0500000US51540,51540,"Charlottesville city, Virginia",38471,26765,2477,24288,11706
0500000US51550,51550,"Chesapeake city, Virginia",178039,122813,9295,113518,55226
0500000US51570,51570,"Colonial Heights city, Virginia",13938,8626,884,7742,5312
0500000US51580,51580,"Covington city, Virginia",4700,2609,211,2398,2091
0500000US51590,51590,"Danville city, Virginia",34402,18798,2673,16125,15604
0500000US51595,51595,"Emporia city, Virginia",4547,2492,245,2247,2055
0500000US51600,51600,"Fairfax city, Virginia",19040,13837,1095,12742,5203
0500000US51610,51610,"Falls Church city, Virginia",10022,8169,251,7918,1853
0500000US51620,51620,"Franklin city, Virginia",6614,3690,183,3507,2924
0500000US51630,51630,"Fredericksburg city, Virginia",21670,14852,1296,13556,6818
0500000US51640,51640,"Galax city, Virginia",5694,3143,268,2875,2551
0500000US51650,51650,"Hampton city, Virginia",109998,72175,6445,65730,37823
0500000US51660,51660,"Harrisonburg city, Virginia",43598,32549,6710,25839,11049
0500000US51670,51670,"Hopewell city, Virginia",17288,10283,1101,9182,7005
0500000US51678,51678,"Lexington city, Virginia",6517,4113,119,3994,2404
0500000US51680,51680,"Lynchburg city, Virginia",64099,42517,3493,39024,21582
0500000US51683,51683,"Manassas city, Virginia",30526,22990,2462,20528,7536
0500000US51685,51685,"Manassas Park city, Virginia",11460,8424,907,7517,3036
0500000US51690,51690,"Martinsville city, Virginia",10944,5969,648,5321,4975
0500000US51700,51700,"Newport News city, Virginia",142696,101597,7007,94590,41099
0500000US51710,51710,"Norfolk city, Virginia",199157,139370,11771,127599,59787
0500000US51720,51720,"Norton city, Virginia",3290,1996,295,1701,1294
0500000US51730,51730,"Petersburg city, Virginia",26319,14001,1864,12137,12318
0500000US51735,51735,"Poquoson city, Virginia",9735,6410,385,6025,3325
0500000US51740,51740,"Portsmouth city, Virginia",75643,48328,3818,44510,27315
0500000US51750,51750,"Radford city, Virginia",15116,10011,1013,8998,5105
0500000US51760,51760,"Richmond city, Virginia",175279,118045,13987,104058,57234
0500000US51770,51770,"Roanoke city, Virginia",78578,51134,4478,46656,27444
0500000US51775,51775,"Salem city, Virginia",20836,14265,1185,13080,6571
0500000US51790,51790,"Staunton city, Virginia",19990,12535,1040,11495,7455
0500000US51800,51800,"Suffolk city, Virginia",65953,45127,3946,41181,20826
0500000US51810,51810,"Virginia Beach city, Virginia",352991,255581,17028,238553,97410
0500000US51820,51820,"Waynesboro city, Virginia",16660,10497,1098,9399,6163
0500000US51830,51830,"Williamsburg city, Virginia",13073,8869,487,8382,4204
0500000US51840,51840,"Winchester city, Virginia",21525,14215,1173,13042,7310
0500000US53001,53001,"Adams County, Washington",13017,9162,510,8652,3855
0500000US53003,53003,"Asotin County, Washington",17902,10622,852,9770,7280
0500000US53005,53005,"Benton County, Washington",138307,91687,5742,85945,46620
0500000US53007,53007,"Chelan County, Washington",57577,37586,2697,34889,19991
0500000US53009,53009,"Clallam County, Washington",60922,32248,3437,28811,28674
0500000US53011,53011,"Clark County, Washington",338330,219390,15468,203922,118940
0500000US53013,53013,"Columbia County, Washington",3374,1846,160,1686,1528
0500000US53015,53015,"Cowlitz County, Washington",80913,46320,2709,43611,34593
0500000US53017,53017,"Douglas County, Washington",29900,20227,924,19303,9673
0500000US53019,53019,"Ferry County, Washington",6448,3122,364,2758,3326
0500000US53021,53021,"Franklin County, Washington",58623,40554,2828,37726,18069
0500000US53023,53023,"Garfield County, Washington",1827,1155,29,1126,672
0500000US53025,53025,"Grant County, Washington",66532,43347,2895,40452,23185
0500000US53027,53027,"Grays Harbor County, Washington",58275,31965,2766,29199,26310
0500000US53029,53029,"Island County, Washington",64827,40425,2637,37788,24402
0500000US53031,53031,"Jefferson County, Washington",26271,13759,1268,12491,12512
0500000US53033,53033,"King County, Washington",1630690,1166295,85697,1080598,464395
0500000US53035,53035,"Kitsap County, Washington",205636,132588,7925,124663,73048
0500000US53037,53037,"Kittitas County, Washington",34957,24026,1691,22335,10931
0500000US53039,53039,"Klickitat County, Washington",16686,9238,602,8636,7448
0500000US53041,53041,"Lewis County, Washington",60397,33939,2400,31539,26458
0500000US53043,53043,"Lincoln County, Washington",8394,4823,315,4508,3571
0500000US53045,53045,"Mason County, Washington",49962,26046,2900,23146,23916
0500000US53047,53047,"Okanogan County, Washington",32678,19413,1283,18130,13265
0500000US53049,53049,"Pacific County, Washington",17454,8788,402,8386,8666
0500000US53051,53051,"Pend Oreille County, Washington",10582,4972,322,4650,5610
0500000US53053,53053,"Pierce County, Washington",637012,420684,28711,391973,216328
0500000US53055,53055,"San Juan County, Washington",13852,8886,680,8206,4966
0500000US53057,53057,"Skagit County, Washington",94335,58917,4186,54731,35418
0500000US53059,53059,"Skamania County, Washington",9165,5338,399,4939,3827
0500000US53061,53061,"Snohomish County, Washington",581680,404492,29120,375372,177188
0500000US53063,53063,"Spokane County, Washington",380372,246351,18582,227769,134021
0500000US53065,53065,"Stevens County, Washington",34948,19042,2345,16697,15906
0500000US53067,53067,"Thurston County, Washington",207683,136000,8672,127328,71683
0500000US53069,53069,"Wahkiakum County, Washington",3436,1580,65,1515,1856
0500000US53071,53071,"Walla Walla County, Washington",47680,31012,2245,28767,16668
0500000US53073,53073,"Whatcom County, Washington",167767,114014,7074,106940,53753
0500000US53075,53075,"Whitman County, Washington",39903,29152,1662,27490,10751
0500000US53077,53077,"Yakima County, Washington",179724,118515,7793,110722,61209
0500000US54001,54001,"Barbour County, West Virginia",13569,6998,359,6639,6571
0500000US54003,54003,"Berkeley County, West Virginia",83657,54927,5472,49455,28730
0500000US54005,54005,"Boone County, West Virginia",19391,9318,556,8762,10073
0500000US54007,54007,"Braxton County, West Virginia",11966,6028,474,5554,5938
0500000US54009,54009,"Brooke County, West Virginia",20038,11521,650,10871,8517
0500000US54011,54011,"Cabell County, West Virginia",79716,46799,2936,43863,32917
0500000US54013,54013,"Calhoun County, West Virginia",6335,2990,101,2889,3345
0500000US54015,54015,"Clay County, West Virginia",7300,3430,82,3348,3870
