GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD04,HD02_VD04,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD14,HD02_VD14,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22
0500000US44005,44005,"Newport County, Rhode Island",32946,3517,46032,6316,43079,5884,45272,8183,27561,8746,89093,9812,95147,10936,34091,23658,26220,5077,21465,4742,32127,4368,16795,1969,77286,18259,68583,21517,81860,9127
0500000US44007,44007,"Providence County, Rhode Island",27600,1586,34944,2152,30778,1403,33753,2327,18504,2158,59844,3761,60481,3710,53425,12107,21731,1092,18929,1144,25982,2172,14615,509,51142,3068,52088,4939,40975,11539
0500000US44009,44009,"Washington County, Rhode Island",34090,2405,39121,5762,37195,5436,41090,5312,29277,6560,53662,19652,53853,20383,37122,51474,30730,2938,27207,2743,31198,2450,22745,2032,65588,22467,65294,24150,73000,34487
0500000US45001,45001,"Abbeville County, South Carolina",11929,3676,19707,8391,19092,6145,27130,12645,12869,11189,26250,10336,26815,9035,-,**,9110,1429,8997,1383,8652,6416,9167,1426,25750,17672,-,**,-,**
0500000US45003,45003,"Aiken County, South Carolina",23820,2258,30039,2494,29018,2465,29990,2434,24080,4190,37048,10121,41295,10310,20833,30779,19002,1973,18251,1749,22403,4333,14272,1618,36386,8065,38611,38614,29797,12525
0500000US45007,45007,"Anderson County, South Carolina",22295,1611,25730,2952,23037,2396,25698,3301,17654,2990,39985,18349,39809,16789,58500,92138,18998,3087,15869,2744,23764,4743,13295,1378,45429,21329,45446,21122,22465,147884
0500000US45011,45011,"Barnwell County, South Carolina",21146,3042,22746,7741,21148,3433,22447,15123,11397,1278,46429,106859,46429,106859,-,**,18182,6848,16268,6243,22318,8956,11896,3354,42639,19083,34722,16457,65568,85808
0500000US45013,45013,"Beaufort County, South Carolina",33952,3103,41661,3850,36133,8528,36363,8781,34907,17171,58750,18203,53125,19944,66731,11496,29344,1855,27484,2033,29486,2438,24058,4352,55038,10022,51926,2813,76447,42160
0500000US45015,45015,"Berkeley County, South Carolina",31046,2538,36905,3016,33369,3171,34266,3593,26687,9014,54909,15749,55462,19621,50481,35722,21927,3841,19027,1826,26279,4432,14678,1288,53029,15328,57917,15489,47552,14371
0500000US45019,45019,"Charleston County, South Carolina",32115,973,37802,2015,34284,3179,35651,2135,27252,4590,61315,7339,62024,6651,24545,43711,28372,1342,24757,1988,28793,2618,20221,1696,48108,8592,47876,8630,56010,26509
0500000US45021,45021,"Cherokee County, South Carolina",18508,3613,22862,6767,18101,8048,19760,8744,15703,9859,42778,28604,42500,34459,52857,63000,16148,4259,14825,4023,18988,5808,12122,1957,30804,16438,27019,16007,-,**
0500000US45023,45023,"Chester County, South Carolina",16784,2655,22439,11951,20981,3027,22788,13012,19231,8007,52642,12132,52642,12132,-,**,13605,1061,13194,1454,15562,2056,11589,722,14564,49554,14667,62099,11750,31825
0500000US45025,45025,"Chesterfield County, South Carolina",15477,1662,20338,4048,17321,5811,20162,6185,14547,3640,46860,5390,46463,2047,61413,95171,12392,3605,11603,940,16163,4553,10802,1068,35395,23613,35296,25121,"200,000+",***
0500000US45027,45027,"Clarendon County, South Carolina",17071,2248,24713,7230,18636,8356,23565,5246,14024,2137,40116,2429,40669,2807,-,**,14676,2572,13865,2797,15550,3332,12478,2599,24615,11704,25179,11203,9375,96620
0500000US45029,45029,"Colleton County, South Carolina",20047,4223,24844,9745,21416,5333,21888,11964,20452,8982,47400,42971,47150,41018,85075,128687,13937,5748,12700,3278,20240,11307,10709,3039,43571,12990,43512,26358,62557,41181
0500000US45031,45031,"Darlington County, South Carolina",22898,2727,31981,6921,29685,6765,33329,7683,11942,2229,39602,13784,39688,26034,39375,17049,17332,3278,16087,2432,21682,4319,11776,2238,50381,10668,50947,3545,35789,22507
0500000US45033,45033,"Dillon County, South Carolina",16145,2124,17846,6234,17047,5268,22533,7172,13869,2006,125118,208133,125118,208133,-,**,15049,2624,12959,3643,16973,2780,10629,1916,32000,66213,65339,70626,27625,30765
0500000US45035,45035,"Dorchester County, South Carolina",32379,3281,40855,4927,36699,5693,38868,6637,18479,9279,56590,9775,56658,9563,42240,56893,25312,3475,23267,4200,28388,4431,14518,1671,60893,24554,61000,27237,-,**
0500000US45037,45037,"Edgefield County, South Carolina",21450,9989,24323,16377,14603,13962,14980,18238,10600,5609,69054,11674,69054,11674,-,**,20575,9893,14932,7515,14240,16469,17196,7096,45179,24896,42356,26337,-,**
0500000US45039,45039,"Fairfield County, South Carolina",16598,3992,17385,10606,18058,11322,30156,29191,15789,8034,6250,99416,6250,99416,-,**,15927,4204,15435,4310,18349,3565,10536,4933,21989,26635,21989,26635,-,**
0500000US45041,45041,"Florence County, South Carolina",22174,2280,28467,4634,25368,3457,27181,4139,14621,2269,52279,10125,53981,10236,37895,2975,19029,1980,18242,2005,24179,4211,13570,1180,29550,8601,31250,14231,28821,8908
0500000US45043,45043,"Georgetown County, South Carolina",20730,3726,23691,4867,20602,4091,19835,5219,23000,18810,38964,24580,42454,30299,14508,24673,16414,3269,14767,2279,18675,11477,14127,2271,59091,47497,68056,47930,29527,50749
0500000US45045,45045,"Greenville County, South Carolina",27049,1295,33632,2230,30743,2190,32504,2177,18896,4047,51513,6805,52199,8229,21806,31407,22118,1606,20549,1514,25863,1924,15994,891,44579,6480,44701,6653,41635,30039
0500000US45047,45047,"Greenwood County, South Carolina",22382,4635,26929,3311,26478,2312,28678,4939,19263,3995,45231,36283,48625,47855,39444,31501,18033,2256,17001,1759,18024,3366,15800,2898,34226,8906,34405,8981,29821,44574
0500000US45049,45049,"Hampton County, South Carolina",18888,4390,20871,4440,20100,4183,20022,6595,20179,17943,36597,31209,36597,31209,-,**,16018,5103,15286,4487,18152,5498,9828,8889,48281,15343,48281,15343,-,**
0500000US45051,45051,"Horry County, South Carolina",28300,1952,33601,2247,30552,1821,30645,2053,30122,6401,46156,6433,45812,6938,56250,17396,23267,1695,20221,1492,22806,2009,16970,2263,43308,7333,43219,6981,53571,51371
0500000US45053,45053,"Jasper County, South Carolina",18963,4798,34107,18138,26042,17144,36469,12076,11875,2647,44889,50742,44889,50742,-,**,13667,5432,12427,4648,11819,5862,14312,4567,30601,21772,30942,11370,-,**
0500000US45055,45055,"Kershaw County, South Carolina",22884,2116,24364,6099,23131,2265,23025,2400,24276,17209,40464,6259,40482,9381,39934,132139,21086,2995,19280,3853,20556,4703,16892,4534,45750,27517,52829,48569,33879,30844
0500000US45057,45057,"Lancaster County, South Carolina",22447,2628,24326,4509,21657,5533,22750,8198,18500,10036,31830,19596,32225,27962,30119,17874,20954,3911,19075,5001,28345,4444,13257,1605,44453,18231,46731,33217,9491,59443
0500000US45059,45059,"Laurens County, South Carolina",20599,3717,26081,6830,21344,8135,25259,8481,15519,4538,48917,5456,49056,4116,26648,45099,17803,3169,16602,2042,18219,6261,13511,1702,36250,14120,40021,14916,19821,43563
0500000US45063,45063,"Lexington County, South Carolina",30560,1272,36304,1959,32350,3533,34228,4145,24945,6452,55330,6535,55000,5699,69148,58094,25895,2448,22225,2408,30223,1953,17419,1629,49958,6736,49385,6679,85182,20787
0500000US45067,45067,"Marion County, South Carolina",14601,2697,21273,6946,14942,5272,17094,10617,12365,3964,42341,39934,42341,39934,-,**,12376,2138,12030,1142,12388,4565,11746,1317,54479,10691,54479,10691,-,**
0500000US45069,45069,"Marlboro County, South Carolina",13757,3598,17283,5457,16943,4789,16455,7878,17946,4749,34145,49862,34145,49862,-,**,12211,2567,11761,2413,14321,2799,9935,1903,54659,30613,57819,16602,"2,500-",***
0500000US45071,45071,"Newberry County, South Carolina",18768,2477,28420,7398,21153,7426,21375,11696,21011,9605,58713,11387,58975,9649,-,**,16330,2695,15140,2210,16908,2454,13895,1720,50109,43607,34115,29445,58016,63528
0500000US45073,45073,"Oconee County, South Carolina",21706,2840,29161,3152,27969,3159,29712,2670,16632,8024,38454,26483,36146,25890,63688,10079,17419,2346,16205,2360,18371,3987,14880,2258,41421,6910,40978,10752,79676,324266
0500000US45075,45075,"Orangeburg County, South Carolina",17901,2733,25254,3029,23606,4827,25352,2705,15947,2417,41539,16130,40329,17138,53611,21982,13347,2121,12056,1732,10339,3586,13190,3035,24375,7766,26250,11748,14028,542
0500000US45077,45077,"Pickens County, South Carolina",20972,2851,25337,4638,25559,4121,27691,3081,13720,4112,24565,12297,23680,13347,46750,27622,16585,1795,15350,1666,20742,4742,13712,1165,30236,5904,29911,5992,-,**
0500000US45079,45079,"Richland County, South Carolina",30825,1083,35673,2988,31860,2049,33677,3792,21125,5128,56113,9472,55925,9968,70393,35265,27831,1645,26040,1545,29869,2220,18811,1936,39934,9241,39390,6204,54779,16550
0500000US45083,45083,"Spartanburg County, South Carolina",22793,1657,28554,2810,26267,1762,29241,3000,16451,1739,54839,12513,54295,12397,86720,21634,18203,2212,17033,1352,24542,3137,14351,1139,44881,14139,47663,15238,33836,31609
0500000US45085,45085,"Sumter County, South Carolina",21712,1572,26363,3519,22441,4433,27123,7172,17981,3717,38333,17141,39954,18514,31250,11913,16621,1625,16409,1535,18590,4357,14547,1372,24844,14332,24349,9486,-,**
0500000US45087,45087,"Union County, South Carolina",18602,1997,30000,6778,25970,4809,31989,2882,12647,6749,43021,29777,42708,27848,75076,96255,15562,2992,14678,3825,15882,2925,12040,2221,57990,28025,58603,21737,-,**
0500000US45089,45089,"Williamsburg County, South Carolina",12512,2219,16388,4997,15503,6452,11750,6743,17378,15652,18143,9728,18143,9728,-,**,11992,1014,11443,789,15257,7435,10783,931,44909,13638,45682,22057,-,**
0500000US45091,45091,"York County, South Carolina",27426,1671,32149,3409,28433,2636,32129,4198,17066,3030,51738,13253,52031,12549,31563,62178,24566,2316,22066,2341,28701,1884,15953,1552,46089,4686,45847,5622,49079,23321
0500000US46011,46011,"Brookings County, South Dakota",25244,2639,32833,5267,27785,3686,27326,4368,33625,11934,43553,7185,43021,7900,51369,390,19100,5090,17283,5738,20406,12244,16736,2519,20885,8197,20844,8348,-,**
0500000US46013,46013,"Brown County, South Dakota",23262,2844,30551,5177,26618,5500,27002,6570,21304,15744,50714,6567,50918,4677,-,**,20234,2769,17998,3502,21348,4220,14229,2657,38023,21464,38314,24664,33958,184138
0500000US46029,46029,"Codington County, South Dakota",23900,5078,31647,4243,23295,10814,28685,8045,14208,7260,45355,7548,45432,7475,-,**,18431,5166,18644,4728,23651,5809,14395,2518,14836,30361,14836,30361,-,**
0500000US46081,46081,"Lawrence County, South Dakota",20682,3022,22340,4635,19491,4174,20054,5298,18750,6421,38125,8353,38438,9169,33750,16951,19436,3221,17039,3705,18707,3573,14589,3541,50345,19731,50431,20052,-,**
0500000US46083,46083,"Lincoln County, South Dakota",35926,3039,39688,6431,36338,3831,36938,4347,31250,16058,86885,21795,87105,21705,-,**,33472,3394,30965,5876,35061,6560,16250,10115,60536,15399,60821,16613,30000,31862
0500000US46093,46093,"Meade County, South Dakota",29943,3550,30821,5059,26636,5043,27778,7321,17188,13531,46217,10928,45691,8840,-,**,28766,4960,25911,3586,26743,3967,24028,7924,52321,17007,51714,14475,-,**
0500000US46099,46099,"Minnehaha County, South Dakota",28629,1669,33876,2608,30344,2470,30926,2833,27681,4932,54773,10787,54631,10773,-,**,24423,1794,22350,1545,27859,2433,16989,1724,48895,7018,49076,6906,44219,27438
0500000US46103,46103,"Pennington County, South Dakota",26756,1400,30492,3411,27941,2876,28515,3002,24048,7400,47772,7878,46517,6571,71274,27423,24171,2119,21439,1751,23726,2752,18964,3285,50556,7632,49873,7686,56944,68476
0500000US46135,46135,"Yankton County, South Dakota",21217,2896,25771,3766,22083,8604,22222,9143,21979,53605,43724,910,43945,1166,-,**,19798,3767,18548,4014,15756,6899,19983,3529,35607,21511,22409,45054,-,**
0500000US47001,47001,"Anderson County, Tennessee",23340,1922,27614,6279,26506,5520,29826,8137,21595,5614,39593,15824,39821,21726,39375,18445,21325,1418,19562,2322,24893,3606,16400,2711,39069,10102,39282,11827,36731,21289
0500000US47003,47003,"Bedford County, Tennessee",24346,5979,27363,4056,26250,8917,28948,6268,18530,1975,39318,24019,38239,25164,-,**,18871,6892,16443,4949,30602,5923,12915,1594,29856,19270,29940,20507,-,**
0500000US47009,47009,"Blount County, Tennessee",26466,2584,34889,5954,27041,5672,31971,8032,19627,4256,55405,8395,55467,9725,48750,24157,22122,2121,21158,1536,28647,5594,17653,2376,40896,8982,40802,8856,67794,84840
0500000US47011,47011,"Bradley County, Tennessee",21990,2606,27449,3479,27030,5866,30275,4547,19323,9878,27929,4826,28272,4774,-,**,19253,2620,18258,3042,25368,4594,13834,1618,29243,7777,29293,6918,22356,175459
0500000US47013,47013,"Campbell County, Tennessee",15568,2323,16087,11223,13983,2360,14431,7580,13595,2231,41545,29600,40795,9383,-,**,15472,2851,13388,2654,18491,6288,12031,1711,30634,10503,31373,8120,24510,27851
0500000US47017,47017,"Carroll County, Tennessee",21899,2643,29196,6960,22460,7190,28281,10073,18938,4040,38879,6049,38793,11301,47941,37291,20078,5491,18679,5403,23322,8032,13920,3793,37765,33614,37765,33614,-,**
0500000US47019,47019,"Carter County, Tennessee",20886,1873,26606,4373,24963,3482,31032,3066,16063,2307,32034,13654,32288,13925,-,**,15166,2840,12964,2525,17757,9542,12321,1848,37250,14727,36531,15219,-,**
0500000US47021,47021,"Cheatham County, Tennessee",28474,5175,40608,8441,36693,12957,42259,2846,12783,8179,66974,21250,66974,21250,-,**,24893,3469,23577,4068,26380,5166,13375,6519,60481,19006,61538,26919,-,**
0500000US47025,47025,"Claiborne County, Tennessee",12385,2231,13576,4774,13663,5408,13773,7337,13309,8586,12419,17321,12110,11108,-,**,12085,1660,11617,1486,20635,10812,10504,974,43571,17708,43571,17708,-,**
0500000US47029,47029,"Cocke County, Tennessee",15863,2477,19060,4041,18140,4005,18652,6277,17804,4130,21855,9466,22025,11138,-,**,12829,3028,11762,1476,11160,1884,12550,3240,47532,29436,48077,28188,-,**
0500000US47031,47031,"Coffee County, Tennessee",22262,6099,33412,7336,28718,7363,34434,4264,11807,2083,41875,9770,42216,10756,27083,37745,15382,3053,14632,2472,19355,13291,13623,1759,58750,11984,58750,11984,-,**
0500000US47035,47035,"Cumberland County, Tennessee",18588,1714,23144,8331,19573,4909,19993,12952,17985,7108,31250,15923,30125,22320,36350,22446,16667,2508,14591,2475,14111,6737,14717,2246,32127,41250,45417,39094,-,**
0500000US47037,47037,"Davidson County, Tennessee",32029,767,36955,1664,31858,1618,33818,3250,21916,2312,53415,4654,53511,5106,49762,24872,29026,1289,26836,905,31334,1143,18578,1439,50198,5423,50336,5783,48824,38532
0500000US47043,47043,"Dickson County, Tennessee",22879,1815,31975,4795,28190,6429,31258,3858,22755,3502,65687,15306,65412,17900,-,**,18964,4176,17671,4822,20941,3901,15066,3386,35817,22426,36154,21967,-,**
0500000US47045,47045,"Dyer County, Tennessee",20965,4179,26134,7799,23818,4780,29181,7576,10809,2562,50773,6006,51102,8398,-,**,15114,3055,14901,3039,29651,11489,11664,3327,37125,49069,45287,77028,-,**
0500000US47047,47047,"Fayette County, Tennessee",25554,3830,30192,4248,27656,6557,30665,2427,14360,7851,85376,26217,85734,16933,-,**,20938,5650,17117,3869,26972,4630,12889,5065,61625,49300,73125,53917,-,**
0500000US47051,47051,"Franklin County, Tennessee",21067,2474,29794,6967,26760,4124,28965,8076,16078,6618,72129,26965,80452,17494,6863,57768,16908,3337,15733,3293,17520,3239,13906,3050,45662,46679,47279,52896,"2,500-",***
0500000US47053,47053,"Gibson County, Tennessee",16799,2131,20266,6183,18333,5579,23510,7004,15515,1781,54926,22607,63359,22645,-,**,14888,2264,14636,2034,20907,2617,12798,1894,21133,32932,20820,30505,-,**
0500000US47055,47055,"Giles County, Tennessee",16482,2916,21171,6338,21211,8022,25850,18323,13383,2828,21008,43760,20766,70907,32917,30067,14644,2019,13379,1814,12461,6931,13463,1416,54500,23963,54375,26025,80096,124054
0500000US47057,47057,"Grainger County, Tennessee",12924,3281,26118,17010,20076,16655,28558,9083,8827,4139,29261,55689,29261,55689,-,**,10954,2600,11102,2529,20294,7831,9800,1160,4706,29017,4706,29017,-,**
0500000US47059,47059,"Greene County, Tennessee",17758,2256,23955,8301,20738,3806,22327,9360,14235,4641,44527,6395,45702,11682,19293,7460,14913,1554,14257,1322,16913,5880,13290,1199,34228,30753,36484,33981,23750,13942
0500000US47063,47063,"Hamblen County, Tennessee",20603,2290,30787,5097,30098,6920,32134,6596,20417,7983,34105,15601,34566,19543,19659,26343,15070,1678,14269,1333,17379,3252,11656,1322,38892,15249,40060,24946,34615,6280
0500000US47065,47065,"Hamilton County, Tennessee",25286,1166,30730,2328,26971,2259,29294,3559,21449,2230,47447,6741,48204,6427,41429,35278,21707,1078,19764,1407,24296,1998,15216,1070,39009,10267,39116,10110,34889,30889
0500000US47069,47069,"Hardeman County, Tennessee",16755,3167,21702,6247,19509,6019,21771,8422,15819,5192,38542,17132,46458,14371,19970,75320,14095,2186,13923,2010,17378,12020,12361,1386,32813,24615,34018,10489,6607,24480
0500000US47071,47071,"Hardin County, Tennessee",14110,2230,20810,8268,14902,13227,23664,5248,11324,2633,22648,2059,22101,2677,23387,13443,13166,2243,12506,2543,13320,4160,11875,2540,25938,4201,26611,6255,-,**
0500000US47073,47073,"Hawkins County, Tennessee",15249,3206,19909,3359,18841,3139,21058,4193,11814,6309,31184,15791,43913,21419,28403,7040,12405,2047,11816,1911,14462,7362,11196,1732,62679,57218,63103,61721,39083,21495
0500000US47077,47077,"Henderson County, Tennessee",15721,3012,26532,7201,23535,7774,31643,8557,16364,2219,29861,33608,55197,74507,27339,2135,12634,1966,12100,2454,13201,3032,11155,3254,36359,29754,35870,25567,38063,50167
0500000US47079,47079,"Henry County, Tennessee",19767,4264,25190,5185,22951,8896,26070,3475,11204,6911,33750,13827,42862,17300,26898,9369,17205,3303,15758,2678,19569,11901,14311,999,27188,17174,27047,12317,40865,50054
0500000US47081,47081,"Hickman County, Tennessee",17257,8179,27580,5080,26931,3878,27042,3734,24464,17694,45809,37865,45809,37865,-,**,12895,3060,12352,2761,15370,14092,11405,2012,-,**,-,**,-,**
0500000US47089,47089,"Jefferson County, Tennessee",17814,2673,22748,6846,22911,6573,24000,7092,17432,10574,18920,61429,18920,61429,-,**,15019,4211,13046,3345,15913,6606,12124,1222,34300,26813,34400,30956,12333,53395
0500000US47093,47093,"Knox County, Tennessee",27200,1218,31310,1489,29033,1993,29609,2201,25411,4608,39285,4973,39648,5114,36875,15558,23126,1440,21074,1130,25739,2043,16536,1156,39476,5815,38836,6281,43661,45100
0500000US47097,47097,"Lauderdale County, Tennessee",15013,4827,26217,5021,24707,5190,26736,6293,14940,14683,33380,26512,34514,60844,22188,6705,9850,2148,9539,1046,9217,1465,9729,2071,31219,11118,22434,32925,-,**
0500000US47099,47099,"Lawrence County, Tennessee",16671,2079,21250,3997,21156,4015,21407,4611,19797,10153,23056,30071,19250,20291,48563,12037,12559,2104,11965,1151,14362,9685,11488,1121,28550,5906,28075,6291,-,**
0500000US47103,47103,"Lincoln County, Tennessee",21664,2570,26122,6239,21055,7097,27111,9285,17788,6102,35000,18281,39476,14949,19034,9211,20436,3496,17753,4616,25569,2853,14660,1521,80108,64258,59653,51152,"200,000+",***
0500000US47105,47105,"Loudon County, Tennessee",21854,5454,33185,4310,30381,7405,33215,2491,19884,13318,70299,13227,70543,17664,68816,37008,17822,1993,17261,2089,25493,11230,16238,2298,46957,12774,47228,20152,29702,84376
0500000US47107,47107,"McMinn County, Tennessee",16928,2958,19088,5039,16300,3693,17338,8442,12615,2912,41131,30363,45547,39591,33073,1990,14774,3100,13924,2216,18521,4586,11641,1495,42076,38893,42054,41903,42143,183560
0500000US47109,47109,"McNairy County, Tennessee",16099,1617,31019,6178,24806,12326,30288,15608,24167,19117,47083,39780,54271,35883,-,**,13542,3403,12454,3003,12654,4096,12315,4025,80093,36621,54833,16468,80325,21997
0500000US47111,47111,"Macon County, Tennessee",14617,3733,18536,11308,17797,9707,17424,6963,18631,55515,33603,29562,42725,22312,-,**,11186,3127,10825,2848,14091,12725,9965,1217,14946,20269,14946,20269,-,**
0500000US47113,47113,"Madison County, Tennessee",23547,2491,31177,3315,29449,3685,30494,3262,18611,13520,42531,14376,42847,11480,26313,21833,19159,2272,18093,2585,20186,5927,15466,2030,33456,27001,40026,37442,32647,16925
0500000US47115,47115,"Marion County, Tennessee",21549,8544,32114,5788,31395,10206,35472,4736,13261,3753,42609,23189,42609,23189,-,**,15592,2751,14609,2711,20729,18009,14048,2403,101633,97544,102530,91605,30313,24986
0500000US47117,47117,"Marshall County, Tennessee",20574,2271,26573,3376,26014,3693,26532,3093,19135,14856,28663,18161,28162,31146,28990,12547,17393,3233,15427,3645,18417,2977,13041,2720,68450,12260,68450,12260,-,**
0500000US47119,47119,"Maury County, Tennessee",25072,3116,31698,2740,27061,6817,30268,7900,21389,6964,39740,8194,38047,8773,100457,100139,21741,1712,20865,2047,30768,4652,14707,2236,33750,17144,29076,17014,58798,23799
0500000US47123,47123,"Monroe County, Tennessee",17376,2808,20335,4867,19055,4242,21985,6561,17396,5618,24301,17740,24423,37006,24246,19420,15390,2592,14642,2970,16551,10159,13333,3338,32240,17639,31719,20641,35595,36183
0500000US47125,47125,"Montgomery County, Tennessee",28078,3336,34933,2768,33013,4592,33468,5238,28696,8196,41672,10579,42033,10445,33333,48347,21730,1817,20472,1694,22111,2659,17925,1939,46214,8832,46589,9612,40859,28581
0500000US47129,47129,"Morgan County, Tennessee",18971,4500,21393,9528,20988,10921,21214,13521,20536,24239,38355,10769,27500,29737,45139,12715,16883,3255,15768,3557,20332,12655,15256,3011,37000,24796,45350,45218,35833,5274
0500000US47131,47131,"Obion County, Tennessee",18516,4255,25176,8729,21745,8199,27148,8222,13807,1964,50817,11476,51010,10841,-,**,16250,3021,15278,2666,22429,9861,13768,1263,27229,7353,27188,6876,42679,49586
0500000US47133,47133,"Overton County, Tennessee",15214,3036,20208,7081,22375,9709,29509,7387,9644,10060,18587,17760,18152,6528,-,**,12833,2049,12492,1970,14219,7015,11383,3326,34355,19612,34355,19612,-,**
0500000US47141,47141,"Putnam County, Tennessee",18404,1743,20974,3548,18791,3128,19358,6512,17058,4166,27157,18265,26998,27222,35813,22076,16611,1591,15999,1516,18475,3948,14664,1593,19761,10858,19535,13121,27917,19322
0500000US47143,47143,"Rhea County, Tennessee",17972,4072,25600,9821,19844,10860,21397,13479,13750,12884,40547,10559,40547,10559,-,**,14437,1550,14124,1376,13712,5743,14174,1123,26757,9324,25938,10883,35739,11439
0500000US47145,47145,"Roane County, Tennessee",21734,2632,31216,3399,30664,6906,30302,7753,31554,17127,31768,8445,31670,21561,32361,17142,14447,2256,13848,2266,12362,7057,14319,2017,39850,56554,37800,58062,100406,100944
0500000US47147,47147,"Robertson County, Tennessee",27321,4459,34636,6919,30333,6983,30940,7030,23517,17460,44453,20617,50667,29212,32361,11337,22765,3403,20921,3594,30542,7150,15705,2450,55057,22242,55170,22322,34853,65186
0500000US47149,47149,"Rutherford County, Tennessee",30408,1541,34826,3216,31995,2762,33760,3508,24460,7496,37996,3154,38089,3257,36250,31930,25994,1885,23814,2335,28809,4101,14200,1615,37513,5120,37689,4866,31528,39015
0500000US47151,47151,"Scott County, Tennessee",16506,2720,20476,4819,17118,4624,20121,8627,16581,2070,26935,4167,26935,4167,-,**,13605,2596,12826,2397,16378,8617,11156,2500,18833,35489,18833,35489,-,**
0500000US47155,47155,"Sevier County, Tennessee",22547,3815,26221,4660,22143,6280,25000,6031,15735,4589,48833,20457,48139,23666,-,**,20446,2566,19228,2250,20768,3134,17656,2810,32697,12119,29607,13345,58333,25885
0500000US47157,47157,"Shelby County, Tennessee",29176,1109,32376,1293,30240,1371,31533,1273,19706,2695,45754,3603,45317,3725,67604,19562,25986,1198,24300,1158,28726,2140,17573,1114,49170,6374,50395,5406,29091,13362
0500000US47163,47163,"Sullivan County, Tennessee",19954,1437,26341,3024,21271,3143,22219,4355,18223,4402,55339,14776,55350,15924,49958,28355,17010,1544,15508,1395,18813,1881,13791,726,35515,5320,35219,5488,40163,24805
0500000US47165,47165,"Sumner County, Tennessee",29572,3114,38918,5182,32987,3444,34680,6531,19011,3403,62695,7239,65474,6358,18527,11773,22101,2412,20791,1947,23400,3714,16699,2112,42599,4719,42442,5375,76622,45046
0500000US47167,47167,"Tipton County, Tennessee",30955,5082,37693,6624,35640,6321,36404,7848,28571,19991,51861,27787,60102,34214,42981,19293,22106,3551,21138,2172,21705,2550,17271,6474,51570,17131,51977,16143,36042,10866
0500000US47177,47177,"Warren County, Tennessee",18277,1808,20331,5193,19700,3771,20129,5491,16420,7470,51800,23825,53438,26073,-,**,13511,2160,12439,1614,11651,3524,12950,2173,38769,14911,38769,14911,-,**
0500000US47179,47179,"Washington County, Tennessee",25854,2509,32153,2231,29407,5264,30118,4622,23250,12107,45931,6532,45548,6988,49844,36773,21732,2955,20219,2801,27347,3388,14260,958,46364,16963,46903,17473,39120,67270
0500000US47183,47183,"Weakley County, Tennessee",18070,3008,20986,6120,18963,8654,26726,9201,12478,5524,23417,12421,25179,12832,23250,45133,15300,4047,15907,3720,17891,12923,15602,3204,9401,11125,9401,11125,-,**
0500000US47185,47185,"White County, Tennessee",21198,4640,27500,4452,27168,4556,29844,7793,21161,8428,35170,19079,36080,24626,-,**,14619,4270,12438,3091,16763,6451,11803,886,24792,39417,24182,18846,-,**
0500000US47187,47187,"Williamson County, Tennessee",41474,2468,53066,11214,47496,7654,48682,10517,42083,22235,74400,33620,72900,34084,97994,78117,33685,4065,29971,4328,36364,5809,19100,2745,60682,9492,59167,9156,90593,63062
0500000US47189,47189,"Wilson County, Tennessee",33508,3541,39160,7776,29167,4273,30842,6105,17229,6095,67109,11134,67335,11528,60329,40143,28355,2652,23117,4402,30895,5635,18179,1927,56042,26598,55875,24253,72750,73045
0500000US48001,48001,"Anderson County, Texas",20548,2188,30354,10323,22944,9240,27176,11348,14955,5168,53625,37304,52583,46699,61838,8889,17784,3495,16881,2344,17988,5124,15887,2878,27168,27406,27466,31433,-,**
0500000US48005,48005,"Angelina County, Texas",22064,2717,27478,3870,25698,2847,28213,4827,13558,15197,72901,38685,72689,37678,"200,000+",***,17219,2085,17035,2066,17031,6599,17037,2099,35242,52319,35363,57363,-,**
0500000US48007,48007,"Aransas County, Texas",21777,5263,24960,12759,23095,12106,18551,10584,30250,14954,61964,20933,60536,19202,-,**,19167,9395,14536,6793,11550,2235,20701,9332,61434,31896,85627,48170,60260,29361
0500000US48013,48013,"Atascosa County, Texas",16495,8461,26681,13097,21618,10666,25472,13414,20332,18970,62656,46369,62656,46369,-,**,10597,2416,10426,2336,30202,21239,9283,1384,-,**,-,**,-,**
0500000US48015,48015,"Austin County, Texas",27109,7490,35854,16893,35671,16062,50536,27353,26793,15221,53750,62634,53750,62634,-,**,19221,7717,16719,4202,28768,7840,14105,3393,125257,98676,125257,98676,-,**
0500000US48019,48019,"Bandera County, Texas",24854,4069,21241,5285,21159,4963,21938,15056,18464,7053,48750,186916,151423,110848,-,**,26047,2530,25463,4026,26685,7535,23387,4474,27031,18725,26328,1733,48269,12403
0500000US48021,48021,"Bastrop County, Texas",26929,2882,28376,7058,26926,6543,31534,8888,17227,4008,41989,23214,47750,26470,35987,36330,26077,3081,24983,3284,28013,4279,19475,5345,71853,56138,71466,49632,-,**
