GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39
0500000US35061,35061,"Valencia County, New Mexico",32808,439,16466,357,6470,1204,0,185,6470,1204,0,185,672,355,2471,990,1513,642,1424,708,390,312,9996,1271,7146,1204,2850,883,982,529,1246,531,343,366,154,202,125,161,0,185,16342,279,3732,807,0,185,3732,807,45,77,885,557,1148,483,892,444,511,281,251,275,12610,876,7481,938,5129,984,2990,692,1660,612,241,233,207,185,0,185,31,61
0500000US36005,36005,"Bronx County, New York",570240,1376,260478,876,113359,4374,0,185,113359,4374,3306,956,25337,3235,26760,3362,33263,3427,16031,2446,8662,1423,147119,4564,99336,3741,47783,3400,22485,2292,14374,2285,4990,1258,3726,1099,1691,715,517,348,309762,1002,88508,3820,0,185,88508,3820,4402,1022,21054,2580,17581,2304,28611,2649,11351,1800,5509,1026,221254,3814,150253,4562,71001,3695,38372,3085,21843,2155,6219,1292,2973,921,1051,457,543,318
0500000US36027,36027,"Dutchess County, New York",23903,184,12674,134,6460,857,0,185,6460,857,280,285,1056,502,1069,492,1904,698,1659,524,492,253,6214,862,2372,629,3842,865,1938,694,937,512,306,212,492,295,101,120,68,122,11229,160,2860,709,0,185,2860,709,0,185,106,129,701,393,996,456,767,465,290,264,8369,740,4324,894,4045,796,2789,879,768,534,292,243,91,146,105,164,0,185
0500000US36029,36029,"Erie County, New York",29749,410,14441,261,5079,820,0,185,5079,820,94,159,602,304,1085,361,1079,493,1187,513,1032,655,9362,782,5363,811,3999,814,2563,675,786,404,227,216,327,348,47,83,49,81,15308,310,4410,841,0,185,4410,841,283,338,695,428,973,403,1683,671,504,330,272,225,10898,854,6525,754,4373,759,2391,624,1041,500,358,257,297,249,173,196,113,142
0500000US36047,36047,"Kings County, New York",386112,952,186996,675,93949,2966,0,185,93949,2966,2980,820,20493,2105,21393,2163,27239,2450,14530,1795,7314,1346,93047,3124,60733,3150,32314,2595,13324,1852,10076,1518,3929,1039,2613,657,1532,655,840,400,199116,765,57998,3191,0,185,57998,3191,2947,836,12071,1767,10405,1456,18669,2001,8476,1311,5430,857,141118,3215,99105,3687,42013,2629,20300,2037,12604,1568,4393,1033,2312,723,1358,489,1046,444
0500000US36055,36055,"Monroe County, New York",38778,357,18421,258,7845,894,0,185,7845,894,95,117,1159,581,1789,707,2713,653,1193,485,896,412,10576,924,6272,1024,4304,858,1725,530,1303,512,509,346,319,304,448,440,0,185,20357,275,5955,925,0,185,5955,925,226,201,1322,599,1549,567,1603,605,812,471,443,335,14402,1000,8382,1030,6020,903,2696,679,2021,672,850,490,226,215,118,169,109,148
0500000US36059,36059,"Nassau County, New York",153313,785,76940,594,41705,2342,0,185,41705,2342,508,320,6399,1479,7625,1593,12361,1692,7897,1156,6915,1178,35235,2269,12770,1258,22465,2195,8789,1740,7367,1602,3069,1002,1864,633,670,365,706,496,76373,524,29385,2155,0,185,29385,2155,1332,594,6988,1367,4323,1106,7998,1516,4807,1083,3937,1040,46988,2324,25069,2218,21919,2293,9305,1576,7084,1256,2794,943,1503,548,560,437,673,396
0500000US36061,36061,"New York County, New York",339454,1000,158912,814,64538,3991,0,185,64538,3991,2218,999,12673,2739,11881,2924,14621,2665,9992,2578,13153,2364,94374,4099,59982,3610,34392,3841,16976,3302,10315,2305,2972,1018,1831,827,1461,817,837,534,180542,690,52147,3332,0,185,52147,3332,1882,951,11119,2617,9409,2225,12030,2188,10574,2344,7133,1737,128395,3425,86525,4377,41870,3954,25209,3094,9966,2083,3499,1111,2274,1055,492,374,430,426
0500000US36067,36067,"Onondaga County, New York",13472,243,6593,211,2469,675,0,185,2469,675,162,174,518,308,665,485,456,418,313,219,355,238,4124,706,2499,711,1625,499,969,423,255,183,34,48,281,226,38,66,48,68,6879,203,1680,431,0,185,1680,431,15,25,224,185,361,292,506,313,114,115,460,254,5199,433,2805,592,2394,498,1715,441,569,267,11,21,99,129,0,185,0,185
0500000US36071,36071,"Orange County, New York",48987,365,24839,226,12927,1101,0,185,12927,1101,364,224,1165,531,2745,793,3872,1034,1791,601,2990,762,11912,1114,6451,985,5461,932,3008,710,1198,541,463,335,550,398,111,135,131,145,24148,351,9505,1193,0,185,9505,1193,236,255,1639,605,2374,823,2712,818,1387,479,1157,528,14643,1200,8928,1095,5715,994,2631,739,1556,604,863,428,275,195,77,109,313,343
0500000US36081,36081,"Queens County, New York",492862,1363,246527,962,143317,3971,0,185,143317,3971,2133,714,27215,2825,34982,3360,38240,3037,25986,2400,14761,2030,103210,4272,58000,3653,45210,3647,19041,2387,13742,1968,5254,1256,4339,957,1817,593,1017,527,246335,876,83519,3735,0,185,83519,3735,3026,833,18147,2262,17188,2225,25030,2528,12472,1702,7656,1292,162816,3898,102398,3588,60418,3177,25251,2258,20716,2627,7350,1541,4159,887,1996,740,946,525
0500000US36085,36085,"Richmond County, New York",59788,423,28976,273,15515,1533,0,185,15515,1533,694,560,1435,670,3465,986,4764,1348,2480,828,2677,836,13461,1541,7354,1127,6107,1335,2090,786,1937,792,1223,665,404,305,0,185,453,327,30812,336,12091,1694,0,185,12091,1694,201,219,1349,687,1635,848,4283,1206,2507,850,2116,806,18721,1693,12941,1743,5780,903,3487,784,1304,581,503,288,364,257,92,111,30,50
0500000US36087,36087,"Rockland County, New York",37435,353,19213,283,10403,961,0,185,10403,961,616,397,564,395,2975,848,3084,1025,1762,649,1402,569,8810,985,3441,840,5369,962,2303,615,1818,839,353,356,540,381,232,295,123,149,18222,203,6173,1126,0,185,6173,1126,239,267,1228,725,927,454,1362,544,1520,587,897,414,12049,1093,5767,1136,6282,1243,3079,1067,1993,682,415,264,207,240,264,240,324,188
0500000US36103,36103,"Suffolk County, New York",186983,707,97094,575,52778,3157,0,185,52778,3157,472,324,9109,1637,10398,1750,15162,2010,10142,1920,7495,1325,44316,3171,20818,1961,23498,3110,7422,1300,6836,1750,3206,1214,3283,1076,1950,962,801,544,89889,516,34985,2514,0,185,34985,2514,301,236,9557,2091,7401,1908,8722,1508,4032,997,4972,1233,54904,2508,33386,2769,21518,2628,10203,1928,5815,1083,3236,1011,1591,649,555,304,118,118
0500000US36111,36111,"Ulster County, New York",12147,225,6569,187,2538,587,0,185,2538,587,0,185,133,150,658,501,828,385,573,384,346,331,4031,613,2685,1089,1346,722,526,446,577,307,243,321,0,185,0,185,0,185,5578,174,1503,475,0,185,1503,475,6,13,300,229,97,92,600,378,313,261,187,143,4075,508,2190,586,1885,479,1315,363,247,203,37,62,178,153,66,114,42,68
0500000US36119,36119,"Westchester County, New York",161996,782,81158,667,40288,2607,0,185,40288,2607,626,461,6733,1470,6452,1335,14255,2533,5057,1228,7165,1575,40870,2698,17513,1728,23357,2336,7279,1588,8834,1675,4116,1689,2297,702,478,328,353,317,80838,589,26187,2320,0,185,26187,2320,742,428,6016,1339,5328,1200,6059,1360,4038,950,4004,1034,54651,2345,29584,2338,25067,1935,12695,1920,7410,1349,1750,706,2112,746,712,563,388,364
0500000US37051,37051,"Cumberland County, North Carolina",22260,209,11330,180,6767,728,0,193,6767,728,0,193,915,341,2382,603,2204,630,1015,452,251,215,4563,719,1903,505,2660,580,1030,480,720,374,365,248,453,237,92,153,0,193,10930,157,3501,709,0,193,3501,709,95,112,775,425,1065,562,1150,450,352,218,64,73,7429,775,4614,844,2815,681,1751,535,654,305,215,255,100,164,0,193,95,159
0500000US37063,37063,"Durham County, North Carolina",24628,329,13568,350,5792,1142,0,193,5792,1142,139,174,1603,770,1750,822,1541,694,340,242,419,321,7776,1107,1935,571,5841,1191,2245,636,2342,619,665,436,466,396,0,193,123,154,11060,417,2866,760,0,193,2866,760,35,61,874,652,589,445,856,600,138,174,374,275,8194,825,4689,923,3505,954,1786,567,1374,829,345,334,0,193,0,193,0,193
0500000US37067,37067,"Forsyth County, North Carolina",26522,407,13926,308,7386,1102,0,193,7386,1102,237,368,3507,935,1847,696,1108,548,487,416,200,194,6540,1135,2656,742,3884,1031,1811,602,1154,655,548,537,371,279,0,193,0,193,12596,274,3263,898,0,193,3263,898,287,259,1253,574,1030,463,464,455,125,123,104,129,9333,959,6340,1055,2993,975,1394,609,1389,653,114,135,56,92,40,65,0,193
0500000US37081,37081,"Guilford County, North Carolina",23865,387,12662,354,6779,1113,0,193,6779,1113,71,107,1747,602,1854,853,2344,891,509,365,254,193,5883,1212,2062,814,3821,1002,1083,409,2002,958,358,336,378,276,0,193,0,193,11203,410,2928,750,0,193,2928,750,129,218,717,411,1423,600,488,310,171,184,0,193,8275,733,5469,842,2806,768,1203,525,1174,601,429,338,0,193,0,193,0,193
0500000US37119,37119,"Mecklenburg County, North Carolina",81476,598,42807,396,26384,2157,0,193,26384,2157,400,324,6228,1610,8182,1801,7966,1779,2023,824,1585,611,16423,2233,5082,1263,11341,2037,3234,914,5587,1735,1328,791,1013,707,52,91,127,125,38669,424,10958,1586,0,193,10958,1586,713,539,4040,1110,2514,878,2344,874,1058,700,289,226,27711,1644,13788,1962,13923,1727,7454,1465,5069,1346,622,370,637,463,55,64,86,101
0500000US37183,37183,"Wake County, North Carolina",61756,517,32879,335,18630,1984,0,193,18630,1984,634,485,5630,1435,4438,1305,3687,1395,2126,951,2115,749,14249,2008,4641,1317,9608,1909,3137,1199,3946,1180,1321,774,557,501,300,300,347,342,28877,504,7702,1305,0,193,7702,1305,127,111,2343,1048,1657,699,2053,1053,1063,549,459,269,21175,1387,10217,1301,10958,1505,5760,1206,2371,889,1732,1176,756,418,279,343,60,105
0500000US39035,39035,"Cuyahoga County, Ohio",44322,384,21819,251,9183,864,0,182,9183,864,131,119,1527,676,2375,715,3200,742,829,384,1121,475,12636,839,6839,771,5797,898,3254,701,1291,514,632,336,548,320,72,84,0,182,22503,270,6490,984,0,182,6490,984,296,200,1325,485,1925,540,1984,646,737,385,223,203,16013,1004,10019,1088,5994,932,3374,726,1905,652,497,281,112,93,106,99,0,182
0500000US39049,39049,"Franklin County, Ohio",38209,400,20747,277,11396,1408,0,182,11396,1408,174,224,3339,1103,3471,995,2361,866,1521,681,530,354,9351,1435,3515,887,5836,1517,2441,940,2263,922,397,309,587,413,105,183,43,67,17462,279,5817,970,0,182,5817,970,153,155,1475,771,893,595,2433,879,597,390,266,247,11645,990,6383,1129,5262,1222,2772,788,1518,779,775,551,178,174,19,36,0,182
0500000US39061,39061,"Hamilton County, Ohio",14434,174,7771,196,4197,805,0,182,4197,805,0,182,990,724,1088,787,536,391,478,348,1105,541,3574,829,1935,702,1639,554,588,315,556,320,275,222,184,252,0,182,36,64,6663,183,1970,580,0,182,1970,580,254,288,99,121,583,405,519,303,243,222,272,230,4693,634,2626,711,2067,720,1466,473,341,290,260,231,0,182,0,182,0,182
0500000US39093,39093,"Lorain County, Ohio",17589,264,8728,181,3993,541,0,182,3993,541,216,194,348,245,791,444,1430,449,657,401,551,268,4735,561,2688,523,2047,529,1172,446,655,453,98,134,100,103,0,182,22,44,8861,185,2904,617,0,182,2904,617,67,78,745,385,623,361,914,469,321,224,234,192,5957,672,4046,804,1911,529,1093,500,534,328,94,99,88,117,102,111,0,182
0500000US39095,39095,"Lucas County, Ohio",17912,215,8640,188,2966,663,0,182,2966,663,228,215,554,355,401,256,794,376,700,416,289,153,5674,715,2893,598,2781,633,1738,456,688,432,193,173,35,60,127,168,0,182,9272,143,2398,570,0,182,2398,570,22,38,302,222,814,391,939,324,249,189,72,115,6874,582,3683,674,3191,681,1950,604,702,374,451,369,29,48,0,182,59,98
0500000US39153,39153,"Summit County, Ohio",6222,102,3117,83,1834,428,0,182,1834,428,0,182,349,288,457,267,439,336,395,262,194,154,1283,453,351,328,932,441,294,199,332,275,214,242,0,182,0,182,92,110,3105,56,1295,418,0,182,1295,418,0,182,228,233,287,277,375,260,405,332,0,182,1810,431,1184,409,626,284,413,240,83,88,130,121,0,182,0,182,0,182
0500000US40027,40027,"Cleveland County, Oklahoma",13751,173,7312,201,4257,563,0,149,4257,563,97,136,460,363,1543,664,1170,530,511,271,476,415,3055,596,1388,463,1667,591,801,431,550,343,187,224,61,103,68,117,0,149,6439,173,2903,601,0,149,2903,601,59,106,732,478,817,471,868,462,367,281,60,115,3536,613,2278,725,1258,552,676,393,582,309,0,149,0,149,0,149,0,149
0500000US40031,40031,"Comanche County, Oklahoma",10061,226,5366,189,3542,395,0,149,3542,395,195,202,957,815,438,323,1352,636,389,298,211,198,1824,437,753,322,1071,359,548,376,401,294,0,149,39,67,0,149,83,142,4695,211,1465,353,0,149,1465,353,61,95,263,240,714,304,350,189,77,93,0,149,3230,382,1339,350,1891,535,1197,510,464,286,91,146,82,100,0,149,57,98
0500000US40109,40109,"Oklahoma County, Oklahoma",73968,496,39980,386,24013,1603,0,149,24013,1603,868,484,6183,1215,8735,1533,6250,1157,1229,485,748,336,15967,1642,5910,948,10057,1564,3786,1229,3822,978,1727,912,690,277,32,40,0,149,33988,335,10501,1255,0,149,10501,1255,458,344,4576,1080,3176,889,1518,492,511,279,262,169,23487,1284,13199,1068,10288,1214,6300,1038,2300,638,1130,535,499,248,59,95,0,149
0500000US40143,40143,"Tulsa County, Oklahoma",44469,336,24104,230,14303,726,0,149,14303,726,428,236,2497,511,4767,727,4222,611,1242,344,1147,369,9801,790,3239,496,6562,776,2312,453,2547,530,1105,385,419,214,98,117,81,91,20365,186,6793,696,0,149,6793,696,181,131,2406,521,2550,522,1278,360,316,228,62,56,13572,721,7877,643,5695,738,2966,599,1956,556,385,190,240,156,64,105,84,103
0500000US41005,41005,"Clackamas County, Oregon",19723,487,10248,426,6272,879,0,193,6272,879,0,193,986,1101,1182,569,1676,923,1598,904,830,610,3976,1029,1209,514,2767,987,1577,889,386,343,370,451,265,277,169,141,0,193,9475,405,2609,788,0,193,2609,788,99,139,269,253,270,295,999,599,552,360,420,462,6866,755,3035,791,3831,706,1316,517,1831,661,564,508,120,123,0,193,0,193
0500000US41039,41039,"Lane County, Oregon",18620,307,9349,314,4099,989,0,193,4099,989,0,193,1274,636,849,780,654,352,486,422,836,509,5250,948,1998,599,3252,718,1729,600,800,447,505,420,143,136,75,128,0,193,9271,362,2260,514,0,193,2260,514,35,56,458,316,559,375,626,330,431,342,151,131,7011,678,3188,769,3823,805,2418,676,1086,536,0,193,226,201,93,159,0,193
0500000US41047,41047,"Marion County, Oregon",50656,504,27469,185,12149,1935,0,193,12149,1935,372,297,3189,1495,4034,1590,2610,940,1445,803,499,368,15320,1967,6605,1188,8715,1943,4533,1223,2191,936,1304,808,148,145,490,602,49,62,23187,499,7997,1250,0,193,7997,1250,285,312,2861,925,2059,839,1678,584,711,418,403,420,15190,1298,6836,1188,8354,1354,4708,1195,2166,882,601,464,879,646,0,193,0,193
0500000US41051,41051,"Multnomah County, Oregon",55975,596,29831,455,13237,2019,0,193,13237,2019,180,260,2831,2172,3502,990,3412,967,1809,571,1503,663,16594,2024,5228,1266,11366,2272,4211,1067,3797,1162,1962,1122,771,470,347,298,278,369,26144,404,6883,1218,0,193,6883,1218,342,371,1526,778,1668,791,2036,639,1039,537,272,266,19261,1266,10319,1702,8942,1678,5287,1344,1929,833,858,555,718,592,150,179,0,193
0500000US41067,41067,"Washington County, Oregon",56730,664,29145,543,15688,1543,0,193,15688,1543,150,178,2056,943,5867,1455,4664,1141,1566,816,1385,501,13457,1641,3759,1009,9698,1581,3419,1069,3218,941,1541,827,1263,777,59,97,198,194,27585,317,8376,1316,0,193,8376,1316,495,406,2592,1012,2328,838,1449,497,1156,669,356,257,19209,1288,9933,1707,9276,1477,4641,1218,3196,1145,385,280,927,538,0,193,127,210
0500000US42003,42003,"Allegheny County, Pennsylvania",16003,146,7869,112,3602,492,0,165,3602,492,130,168,133,148,552,369,1061,370,953,459,773,324,4267,516,1625,514,2642,512,1588,368,317,214,307,294,40,70,185,204,205,217,8134,186,2635,433,0,165,2635,433,0,165,453,296,518,244,759,364,441,246,464,247,5499,445,3255,435,2244,494,1325,351,639,330,129,126,42,72,82,98,27,45
0500000US42011,42011,"Berks County, Pennsylvania",46803,500,23177,345,9439,1439,0,165,9439,1439,293,295,2258,842,1811,756,3369,819,529,360,1179,555,13738,1381,6744,916,6994,1142,3697,1097,1774,1210,837,484,451,480,183,192,52,60,23626,345,6510,1194,0,165,6510,1194,226,259,1536,573,2984,921,1304,664,111,116,349,269,17116,1273,10163,1174,6953,1138,3959,1084,1777,694,908,540,219,264,69,108,21,34
0500000US42017,42017,"Bucks County, Pennsylvania",19502,278,10261,171,3849,826,0,165,3849,826,0,165,274,267,748,528,1131,522,931,420,765,406,6412,860,1927,508,4485,861,909,462,759,543,1461,680,1065,713,246,343,45,75,9241,219,2641,773,0,165,2641,773,95,117,217,238,303,208,1146,516,591,355,289,211,6600,783,3947,934,2653,825,1061,594,221,208,316,338,914,528,141,173,0,165
0500000US42029,42029,"Chester County, Pennsylvania",23169,336,12797,298,7406,891,0,165,7406,891,759,521,1250,694,1553,522,1744,713,1400,469,700,327,5391,963,1515,694,3876,1024,1505,578,1326,645,640,461,211,143,128,202,66,107,10372,173,3213,764,0,165,3213,764,0,165,891,484,451,347,1114,589,324,273,433,281,7159,768,4262,722,2897,662,1628,551,798,524,118,114,285,229,0,165,68,128
0500000US42071,42071,"Lancaster County, Pennsylvania",32803,411,16173,202,6432,1103,0,165,6432,1103,265,241,927,423,1397,607,2541,749,748,439,554,416,9741,1126,5643,1033,4098,820,2596,641,1034,457,285,295,147,172,0,165,36,66,16630,344,5225,1007,0,165,5225,1007,143,171,1073,650,2213,845,1361,605,435,299,0,165,11405,1029,6975,1001,4430,994,2609,933,764,444,886,495,171,217,0,165,0,165
0500000US42077,42077,"Lehigh County, Pennsylvania",48325,449,23549,365,11215,1424,0,165,11215,1424,320,390,2758,1041,3054,1046,2536,713,1882,915,665,363,12334,1386,6280,1012,6054,1223,3310,956,1364,696,897,480,374,272,64,106,45,74,24776,368,6825,1102,0,165,6825,1102,665,414,1409,628,1839,808,2200,744,483,238,229,201,17951,1147,9056,1161,8895,1182,5784,896,2374,762,440,313,179,148,31,51,87,146
0500000US42091,42091,"Montgomery County, Pennsylvania",25183,298,13659,241,7258,1010,0,165,7258,1010,482,393,710,440,1469,662,1879,701,1071,563,1647,664,6401,1038,2835,831,3566,915,1145,542,957,532,712,541,574,499,145,138,33,60,11524,164,4984,827,0,165,4984,827,249,242,621,386,914,639,1295,602,989,417,916,614,6540,860,3932,851,2608,787,1618,663,547,405,143,158,241,171,59,102,0,165
0500000US42095,42095,"Northampton County, Pennsylvania",23470,236,11884,379,5249,683,0,165,5249,683,107,174,937,497,1025,430,1468,594,1300,481,412,233,6635,857,3067,646,3568,768,2463,782,536,388,309,413,105,177,155,177,0,165,11586,240,3101,856,0,165,3101,856,84,101,438,303,724,414,1090,483,527,417,238,201,8485,881,4709,827,3776,717,2701,714,764,437,177,167,134,193,0,165,0,165
0500000US42101,42101,"Philadelphia County, Pennsylvania",140786,793,69290,569,26062,2290,0,165,26062,2290,998,1025,5395,2155,7198,1337,7367,1631,3226,1033,1878,797,43228,2353,29069,2701,14159,1806,7993,1296,3548,1226,1256,645,1199,773,119,196,44,72,71496,547,20841,2051,0,165,20841,2051,799,527,5673,1164,5319,1252,5470,1128,2293,736,1287,588,50655,2150,35111,2709,15544,2052,8984,1827,4715,1020,1126,577,640,358,79,129,0,165
0500000US42133,42133,"York County, Pennsylvania",17715,86,9132,413,3621,681,0,165,3621,681,52,87,271,214,1320,562,503,427,1062,528,413,278,5511,808,2795,806,2716,672,1128,427,833,538,506,214,192,230,57,100,0,165,8583,384,2260,715,0,165,2260,715,162,205,704,363,998,583,322,188,74,124,0,165,6323,712,4380,806,1943,563,899,407,535,378,35,64,474,464,0,165,0,165
0500000US44007,44007,"Providence County, Rhode Island",87003,561,42660,364,18326,1731,0,200,18326,1731,456,491,4638,1405,4030,1038,5452,1325,3010,1021,740,439,24334,1736,13313,1227,11021,1682,4141,1071,3777,1163,1626,940,1220,634,257,312,0,200,44343,506,12596,1581,0,200,12596,1581,618,352,3060,1037,3638,892,3189,841,1093,564,998,557,31747,1714,19435,1900,12312,1328,6680,1146,3520,1033,1542,473,455,310,115,174,0,200
0500000US45045,45045,"Greenville County, South Carolina",26775,386,14492,242,7459,1273,0,197,7459,1273,185,211,1257,604,1779,846,1820,759,918,658,1500,831,7033,1297,2283,733,4750,1289,2706,1367,1139,596,653,519,221,202,0,197,31,54,12283,231,2673,782,0,197,2673,782,89,147,1052,607,906,499,361,262,98,169,167,197,9610,835,6189,1050,3421,886,2453,842,766,306,72,124,49,83,0,197,81,137
0500000US45079,45079,"Richland County, South Carolina",14279,315,8157,325,4087,602,0,197,4087,602,85,110,1342,938,297,277,1417,835,367,396,579,454,4070,629,917,511,3153,734,2132,553,615,463,239,233,70,120,51,94,46,92,6122,94,2058,685,0,197,2058,685,29,51,482,493,452,349,265,196,530,362,300,361,4064,691,1282,646,2782,975,1317,779,1252,808,0,197,213,324,0,197,0,197
0500000US47037,47037,"Davidson County, Tennessee",42590,377,23967,279,14790,1427,0,193,14790,1427,621,503,3867,1074,4906,1148,3542,1032,1378,885,476,445,9177,1517,2966,910,6211,1189,2731,1012,1913,958,1165,631,192,192,64,110,146,242,18623,241,7270,1166,0,193,7270,1166,238,377,3250,980,1859,807,1256,635,241,212,426,247,11353,1246,7674,1184,3679,951,2343,925,1011,529,257,171,68,103,0,193,0,193
0500000US47157,47157,"Shelby County, Tennessee",35957,456,20418,354,12131,1735,0,193,12131,1735,71,122,2615,1037,2995,1094,4433,1573,1160,579,857,444,8287,1772,1995,690,6292,1742,2074,1041,2717,1126,720,556,599,565,146,182,36,59,15539,254,4187,701,0,193,4187,701,251,245,1211,483,1077,656,1095,546,367,299,186,193,11352,783,7135,1166,4217,1002,2162,738,1594,682,259,246,129,212,0,193,73,122
0500000US48027,48027,"Bell County, Texas",49215,476,24787,373,13554,1603,0,206,13554,1603,357,248,908,455,5029,1411,5076,1208,1777,850,407,329,11233,1640,7639,1402,3594,1131,2201,973,547,430,391,332,388,327,67,113,0,206,24428,361,8099,1218,0,206,8099,1218,225,193,1527,696,1680,680,4206,985,419,310,42,72,16329,1274,11997,1822,4332,1385,2146,871,1540,747,308,299,65,115,31,54,242,380
0500000US48029,48029,"Bexar County, Texas",765505,1732,368889,1223,189827,4833,0,206,189827,4833,5293,1221,30444,3026,44899,3638,59944,4673,30664,2966,18583,2558,179062,5126,99076,4020,79986,4140,41474,3494,19688,2563,9492,1655,6313,1242,2076,779,943,526,396616,1297,140904,4661,0,206,140904,4661,4971,1060,27812,2983,36369,3269,43158,3283,19449,1939,9145,1518,255712,4804,158252,5691,97460,4503,57686,4519,24966,2574,6729,1558,5862,1204,1355,593,862,462
0500000US48039,48039,"Brazoria County, Texas",62957,667,32481,479,18986,1353,0,206,18986,1353,288,301,2100,941,3667,978,5716,1479,4094,1452,3121,1000,13495,1500,8486,1505,5009,1255,2283,809,1388,605,533,543,382,278,64,113,359,374,30476,475,11119,1472,0,206,11119,1472,191,196,2331,817,2366,984,3486,965,2096,1047,649,447,19357,1558,13126,1719,6231,1269,3665,1029,1213,576,474,389,304,299,484,651,91,133
0500000US48041,48041,"Brazos County, Texas",34359,455,17796,327,8846,1065,0,206,8846,1065,287,274,1834,863,2733,859,1865,826,1455,763,672,402,8950,1156,2870,778,6080,979,3618,929,1101,509,971,582,268,316,122,200,0,206,16563,281,5156,1032,0,206,5156,1032,526,331,1593,602,1844,819,682,357,511,346,0,206,11407,1073,5509,818,5898,1052,4318,934,1037,531,457,284,61,103,0,206,25,41
0500000US48061,48061,"Cameron County, Texas",254959,1059,118756,677,49385,2994,0,206,49385,2994,2781,872,10747,1739,11403,1687,13666,1710,6007,1335,4781,1391,69371,3112,41747,2739,27624,2864,13260,2019,8133,1716,3009,1203,1947,744,1170,608,105,91,136203,822,37436,2698,0,206,37436,2698,2231,780,12369,1751,10261,1641,8054,1213,3352,776,1169,493,98767,2887,71332,2696,27435,2197,15141,1851,9210,1572,1769,773,743,362,308,189,264,247
0500000US48085,48085,"Collin County, Texas",83789,715,42548,503,27513,1605,0,206,27513,1605,604,712,7538,1747,3808,1001,5919,1687,4564,1206,5080,1198,15035,1795,5109,919,9926,1896,4421,990,3186,1312,1116,576,815,645,278,207,110,130,41241,566,16274,1945,0,206,16274,1945,413,416,4439,1413,2738,1073,3782,1174,2793,853,2109,773,24967,2126,13166,1650,11801,1572,6182,1176,2684,736,1022,628,1076,572,688,562,149,179
0500000US48091,48091,"Comal County, Texas",21002,417,10211,467,5412,936,0,206,5412,936,61,106,308,352,1510,1062,1603,693,1549,748,381,317,4799,1081,2251,732,2548,866,1390,778,325,330,300,317,299,386,91,111,143,241,10791,505,4120,860,0,206,4120,860,0,206,961,446,1201,553,869,441,813,467,276,240,6671,1124,3891,986,2780,670,2123,757,602,404,55,93,0,206,0,206,0,206
0500000US48113,48113,"Dallas County, Texas",635827,1841,331753,1395,202090,4656,0,206,202090,4656,4344,962,46999,3624,64796,4725,56708,3385,19594,2482,9649,1609,129663,4847,55894,3320,73769,4468,31470,3111,22494,2544,10911,1926,5252,1386,2156,835,1486,655,304074,1275,110073,4549,0,206,110073,4549,4327,1113,39062,3585,28823,2927,25854,2561,8223,1464,3784,923,194001,4686,125977,4958,68024,3989,39157,3159,19943,2666,4946,1054,3021,1082,744,531,213,170
0500000US48121,48121,"Denton County, Texas",88262,789,44455,481,25398,2215,0,206,25398,2215,73,93,3820,1223,4651,1182,10063,1785,3187,936,3604,1117,19057,2372,7224,1757,11833,1936,4627,962,2166,780,2831,1383,1298,695,237,230,674,450,43807,554,15870,1779,0,206,15870,1779,568,469,3288,1051,4296,1273,3889,980,2928,859,901,393,27937,1834,15276,1860,12661,1663,6352,1250,2996,879,845,381,1884,1071,284,214,300,244
0500000US48135,48135,"Ector County, Texas",53628,551,26854,401,17373,1425,0,206,17373,1425,112,193,1500,671,2877,720,4735,1125,4132,1042,4017,954,9481,1500,4699,987,4782,1171,2135,770,1370,597,415,344,613,362,57,67,192,161,26774,311,8329,1353,0,206,8329,1353,228,239,2280,915,2267,762,2665,777,665,356,224,219,18445,1402,11483,1210,6962,1268,3630,760,2732,1082,531,357,0,206,69,84,0,206
0500000US48139,48139,"Ellis County, Texas",24598,460,12775,177,7341,1105,0,206,7341,1105,212,261,1280,659,2530,1004,1802,693,1270,619,247,181,5434,1145,2069,733,3365,1297,1534,707,1276,820,463,374,92,98,0,206,0,206,11823,413,3465,657,0,206,3465,657,209,257,699,434,1179,522,576,283,776,435,26,47,8358,621,4188,807,4170,779,2225,905,1463,665,68,84,383,380,0,206,31,55
