GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06
0500000US50007,50007,"Chittenden County, Vermont",49324,2758,21263,2034,3610,765,6979,1057,4802,1116,12670,1534
0500000US51003,51003,"Albemarle County, Virginia",33981,2580,15090,1905,3275,794,3100,735,3311,919,9205,1470
0500000US51013,51013,"Arlington County, Virginia",102137,2475,47771,2308,5238,1202,15400,1608,4052,756,29676,2124
0500000US51015,51015,"Augusta County, Virginia",12380,2031,3938,861,1580,658,1818,659,1994,681,3050,1241
0500000US51019,51019,"Bedford County, Virginia",15201,2036,5145,998,1763,623,3085,832,1585,657,3623,968
0500000US51041,51041,"Chesterfield County, Virginia",70203,2721,23167,1936,6481,1288,16190,1685,8013,1183,16352,1733
0500000US51059,51059,"Fairfax County, Virginia",324157,5258,147376,4206,18723,2382,59691,4029,22553,1628,75814,3193
0500000US51061,51061,"Fauquier County, Virginia",14188,1596,5645,1057,751,345,2125,506,1971,660,3696,1015
0500000US51069,51069,"Frederick County, Virginia",15779,2516,6468,1767,1192,513,2513,733,3174,867,2432,866
0500000US51085,51085,"Hanover County, Virginia",26599,2126,9248,1436,2393,627,6245,891,3666,1128,5047,1027
0500000US51087,51087,"Henrico County, Virginia",64256,2924,23473,2077,3890,870,13921,1848,6344,1105,16628,2276
0500000US51095,51095,"James City County, Virginia",25032,2264,9597,1548,1601,788,4095,973,3430,961,6309,1365
0500000US51107,51107,"Loudoun County, Virginia",97360,3333,41157,2785,5766,1122,20089,2145,8071,1382,22277,2086
0500000US51121,51121,"Montgomery County, Virginia",23499,2303,12320,1964,2596,941,1615,673,1997,592,4971,1197
0500000US51153,51153,"Prince William County, Virginia",72705,3617,27582,2120,3667,962,16099,2085,7618,1265,17739,2087
0500000US51161,51161,"Roanoke County, Virginia",20648,1866,7220,1263,2875,812,3283,867,4035,990,3235,910
0500000US51165,51165,"Rockingham County, Virginia",14020,1565,4934,912,1293,489,2497,727,1992,633,3304,876
0500000US51177,51177,"Spotsylvania County, Virginia",22679,1607,8076,1205,1493,521,4251,675,3709,846,5150,1019
0500000US51179,51179,"Stafford County, Virginia",27824,2406,10520,1457,3147,910,5298,1150,2301,754,6558,1034
0500000US51199,51199,"York County, Virginia",16732,1730,7081,1440,1872,642,2968,711,1715,490,3096,745
0500000US51510,51510,"Alexandria city, Virginia",53950,2204,22947,2121,2729,958,9060,1208,2222,677,16992,1730
0500000US51550,51550,"Chesapeake city, Virginia",34288,2741,12914,1872,3128,902,5728,966,4745,1090,7773,1501
0500000US51650,51650,"Hampton city, Virginia",11232,1466,4113,994,843,571,2108,692,1631,652,2537,767
0500000US51680,51680,"Lynchburg city, Virginia",12741,1491,4897,926,685,418,1723,618,1497,508,3939,900
0500000US51700,51700,"Newport News city, Virginia",20032,1783,7333,1268,1742,548,3555,915,2136,609,5266,1112
0500000US51710,51710,"Norfolk city, Virginia",29295,1998,11635,1169,2721,546,4030,808,3200,834,7709,1623
0500000US51740,51740,"Portsmouth city, Virginia",7486,1265,2537,846,935,418,1215,496,705,352,2094,574
0500000US51760,51760,"Richmond city, Virginia",44919,2142,16851,1735,3201,975,4986,992,2503,642,17378,1760
0500000US51770,51770,"Roanoke city, Virginia",12045,1800,4687,1094,951,522,1506,595,838,407,4063,868
0500000US51800,51800,"Suffolk city, Virginia",10199,1283,3476,855,1003,442,1953,560,1492,465,2275,616
0500000US51810,51810,"Virginia Beach city, Virginia",80142,3413,27143,2354,7914,1250,15801,1841,11081,1534,18203,1913
0500000US53005,53005,"Benton County, Washington",33140,2767,11567,1699,3042,774,5581,1280,6521,1391,6429,1160
0500000US53007,53007,"Chelan County, Washington",12746,1676,5357,1236,1359,719,1414,600,2344,731,2272,676
0500000US53009,53009,"Clallam County, Washington",12802,1235,3774,812,1582,533,2287,578,2165,642,2994,709
0500000US53011,53011,"Clark County, Washington",80472,4097,26624,2456,7288,1175,17388,1902,9999,1935,19173,2248
0500000US53015,53015,"Cowlitz County, Washington",11638,1656,3871,1010,1027,553,1725,570,2440,650,2575,863
0500000US53021,53021,"Franklin County, Washington",7151,1216,2708,716,459,277,1345,543,1117,540,1522,649
0500000US53025,53025,"Grant County, Washington",9159,2098,2227,782,610,388,2214,1156,2356,864,1752,1205
0500000US53027,53027,"Grays Harbor County, Washington",8256,1590,2458,762,1001,561,1392,714,1658,596,1747,766
0500000US53029,53029,"Island County, Washington",17182,1642,5846,1044,1494,524,3362,859,2031,607,4449,810
0500000US53033,53033,"King County, Washington",570260,8754,253486,7263,40048,2837,87309,4528,39947,2518,149470,5516
0500000US53035,53035,"Kitsap County, Washington",51071,3003,19594,2193,4557,868,6862,1310,6183,1262,13875,1641
0500000US53041,53041,"Lewis County, Washington",8723,1261,2544,541,741,371,1551,599,2019,564,1868,597
0500000US53053,53053,"Pierce County, Washington",127109,5239,41330,3295,12922,1478,22242,2437,18958,2161,31657,2538
0500000US53057,53057,"Skagit County, Washington",19900,1750,7956,1110,1623,428,2101,607,2911,573,5309,1015
0500000US53061,53061,"Snohomish County, Washington",131119,5280,50525,2946,11321,1776,23035,2089,14632,1684,31606,2190
0500000US53063,53063,"Spokane County, Washington",96655,4727,29754,2574,10396,1603,17656,2144,15690,2194,23159,2238
0500000US53067,53067,"Thurston County, Washington",59490,3205,21492,2189,5726,987,8373,1494,8339,1544,15560,1694
0500000US53073,53073,"Whatcom County, Washington",41279,2777,15768,1805,4092,1005,4512,1220,5304,1011,11603,1668
0500000US53077,53077,"Yakima County, Washington",20686,1736,6238,1316,2076,845,3267,896,4461,854,4644,955
0500000US54003,54003,"Berkeley County, West Virginia",14715,2215,5523,1131,1524,644,2133,678,2431,860,3104,989
0500000US54011,54011,"Cabell County, West Virginia",15243,1564,3894,818,1755,632,3089,868,3068,896,3437,777
0500000US54033,54033,"Harrison County, West Virginia",11523,1491,2198,530,1576,471,2761,759,2073,607,2915,953
0500000US54039,54039,"Kanawha County, West Virginia",29976,2883,7506,1227,3944,1031,6435,1145,4758,1236,7333,1367
0500000US54061,54061,"Monongalia County, West Virginia",23225,2181,9516,1397,2983,743,3499,877,2648,642,4579,953
0500000US54081,54081,"Raleigh County, West Virginia",9236,1742,1989,686,1511,783,2422,792,1995,677,1319,526
0500000US54107,54107,"Wood County, West Virginia",14814,1648,4310,968,1252,460,3534,904,4256,1022,1462,407
0500000US55009,55009,"Brown County, Wisconsin",46015,3079,14240,1718,4696,1027,11078,1760,6931,1219,9070,1366
0500000US55025,55025,"Dane County, Wisconsin",160306,4492,65825,3412,16320,2158,23176,1977,17312,1877,37673,3008
0500000US55027,55027,"Dodge County, Wisconsin",10142,1155,2856,585,1413,371,1715,496,2340,573,1818,470
0500000US55035,55035,"Eau Claire County, Wisconsin",19122,1792,4941,908,2791,735,3526,753,3294,765,4570,1031
0500000US55039,55039,"Fond du Lac County, Wisconsin",15838,1467,3485,623,1314,446,3187,732,4431,1073,3421,719
0500000US55055,55055,"Jefferson County, Wisconsin",13831,1584,4788,1040,1185,452,1570,492,2929,783,3359,725
0500000US55059,55059,"Kenosha County, Wisconsin",25072,2419,8525,1386,3083,820,4316,949,3567,830,5581,1136
0500000US55063,55063,"La Crosse County, Wisconsin",26324,2161,7184,994,2794,831,5868,1234,5939,917,4539,915
0500000US55071,55071,"Manitowoc County, Wisconsin",10659,1202,2627,558,1461,514,1930,575,3072,636,1569,374
0500000US55073,55073,"Marathon County, Wisconsin",22288,1627,6739,967,2892,684,4676,791,4182,846,3799,678
0500000US55079,55079,"Milwaukee County, Wisconsin",155723,5109,44710,2983,17613,1732,30532,2352,21716,2182,41152,2372
0500000US55087,55087,"Outagamie County, Wisconsin",31945,1984,9331,1485,3331,671,6114,1042,6104,1083,7065,1199
0500000US55089,55089,"Ozaukee County, Wisconsin",27414,1905,8162,1125,3301,821,6624,1067,4194,699,5133,958
0500000US55097,55097,"Portage County, Wisconsin",13585,1371,4319,710,1525,388,2281,598,2568,532,2892,651
0500000US55101,55101,"Racine County, Wisconsin",28033,1989,8027,1170,3392,841,6854,1102,4454,933,5306,958
0500000US55105,55105,"Rock County, Wisconsin",21774,1812,6115,1169,3074,632,4096,837,4410,752,4079,742
0500000US55109,55109,"St. Croix County, Wisconsin",20640,2039,6186,810,2243,556,3643,763,4071,959,4497,931
0500000US55117,55117,"Sheboygan County, Wisconsin",19569,1311,5852,913,2478,612,4130,746,3981,870,3128,687
0500000US55127,55127,"Walworth County, Wisconsin",19327,1997,5242,807,1860,528,3719,1010,4893,953,3613,740
0500000US55131,55131,"Washington County, Wisconsin",27311,2579,7448,1103,3592,818,7829,1258,3708,793,4734,1151
0500000US55133,55133,"Waukesha County, Wisconsin",110553,3975,32192,2165,13675,1334,27714,2263,14867,1767,22105,2175
0500000US55139,55139,"Winnebago County, Wisconsin",30951,2234,9288,1399,3367,875,6678,1160,5216,1003,6402,1003
0500000US55141,55141,"Wood County, Wisconsin",10169,1166,2417,619,1966,594,1577,645,2524,597,1685,452
0500000US56021,56021,"Laramie County, Wyoming",17191,2042,5608,1091,2056,613,3130,1088,2535,757,3862,834
0500000US56025,56025,"Natrona County, Wyoming",12304,1430,4386,822,1323,537,1423,623,2736,647,2436,632
0500000US72013,72013,"Arecibo Municipio, Puerto Rico",9757,1609,1908,801,1407,665,2568,784,2789,812,1085,527
0500000US72021,72021,"Bayamón Municipio, Puerto Rico",26781,2515,6420,1295,2170,680,9927,1563,4548,951,3716,850
0500000US72025,72025,"Caguas Municipio, Puerto Rico",23795,2508,6076,1318,1748,710,8836,1405,4295,1064,2840,849
0500000US72031,72031,"Carolina Municipio, Puerto Rico",20162,2119,6235,1344,1913,659,6809,1270,2567,893,2638,591
0500000US72061,72061,"Guaynabo Municipio, Puerto Rico",25027,2281,7395,1471,1870,599,10058,1819,2157,701,3547,1029
0500000US72097,72097,"Mayagüez Municipio, Puerto Rico",4230,1012,1388,456,145,150,1418,521,661,428,618,366
0500000US72113,72113,"Ponce Municipio, Puerto Rico",21990,2240,6448,1006,2626,752,6696,1340,3778,894,2442,983
0500000US72127,72127,"San Juan Municipio, Puerto Rico",70968,3732,24367,2345,6107,1241,20128,2045,7977,1221,12389,1893
0500000US72135,72135,"Toa Alta Municipio, Puerto Rico",13391,1703,3645,1056,1234,583,5153,1227,1512,758,1847,891
0500000US72137,72137,"Toa Baja Municipio, Puerto Rico",9258,1781,2016,861,844,416,3360,1123,1793,630,1245,449
0500000US72139,72139,"Trujillo Alto Municipio, Puerto Rico",13382,1851,2869,825,1918,712,4198,1139,1776,567,2621,1059
